"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Longview, WA","31020",2011,363,311,52,0,0,0,0,80,53,18,0,0,0,363,0
"Los Alamos, NM","31060",2011,110,103,7,0,0,0,0,93,32,14,0,0,0,110,0
"Los Angeles-Long Beach-Anaheim, CA","31080",2011,365,1,243,82,36,3,0,218,151,82,0,13,145,206,1
"Louisville/Jefferson County, KY-IN","31140",2011,365,41,283,33,8,0,0,187,105,64,0,0,88,277,0
"Lubbock, TX","31180",2011,320,203,114,3,0,0,0,136,62,42,0,0,0,320,0
"Ludington, MI","31220",2011,183,159,20,3,1,0,0,172,61,38,0,0,183,0,0
"Lumberton, NC","31300",2011,121,58,63,0,0,0,0,100,66,52,0,0,0,121,0
"Lynchburg, VA","31340",2011,112,71,41,0,0,0,0,73,60,44,0,0,0,112,0
"Macon, GA","31420",2011,364,108,242,13,1,0,0,151,87,57,0,0,69,295,0
"Madera, CA","31460",2011,365,20,267,63,15,0,0,179,133,74,0,0,114,248,3
"Madison, WI","31540",2011,359,180,177,2,0,0,0,106,74,50,0,0,101,258,0
"Malone, NY","31660",2011,360,355,4,1,0,0,0,104,25,12,0,200,160,0,0
"Manchester-Nashua, NH","31700",2011,365,296,66,2,1,0,0,161,58,39,5,0,298,62,0
"Manhattan, KS","31740",2011,302,233,64,5,0,0,0,129,74,41,0,0,302,0,0
"Manitowoc, WI","31820",2011,194,168,19,5,2,0,0,187,61,37,0,0,194,0,0
"Marietta, OH","31930",2011,211,158,49,4,0,0,0,143,74,42,0,0,211,0,0
"Marion, NC","32000",2011,357,164,193,0,0,0,0,85,67,52,0,0,0,357,0
"Marshall, MN","32140",2011,356,267,88,1,0,0,0,101,61,41,0,0,150,206,0
"Marshall, TX","32220",2011,365,139,208,17,0,1,0,215,84,54,0,0,146,219,0
"Mason City, IA","32380",2011,358,347,11,0,0,0,0,62,34,19,0,0,0,0,358
"Mayaguez, PR","32420",2011,67,60,7,0,0,0,0,61,51,27,0,0,0,67,0
"McAlester, OK","32540",2011,365,126,215,22,2,0,0,156,90,57,0,0,176,189,0
"McAllen-Edinburg-Mission, TX","32580",2011,365,173,191,1,0,0,0,101,69,52,0,0,63,302,0
"Medford, OR","32780",2011,363,231,129,3,0,0,0,121,78,43,0,0,142,221,0
"Memphis, TN-MS-AR","32820",2011,365,99,231,29,6,0,0,174,97,57,0,9,119,237,0
"Merced, CA","32900",2011,362,70,232,58,2,0,0,156,115,67,0,0,143,219,0
"Meridian, MS","32940",2011,363,136,227,0,0,0,0,100,68,53,0,0,36,327,0
"Miami, OK","33060",2011,365,152,197,16,0,0,0,143,80,53,0,0,104,261,0
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",2011,365,126,230,8,1,0,0,176,69,53,0,1,35,329,0
"Michigan City-La Porte, IN","33140",2011,235,151,69,13,2,0,0,174,90,43,0,0,161,74,0
"Middlesborough, KY","33180",2011,263,190,73,0,0,0,0,97,65,44,0,0,219,44,0
"Milwaukee-Waukesha-West Allis, WI","33340",2011,365,148,206,10,1,0,0,195,78,54,0,4,95,266,0
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",2011,365,120,242,3,0,0,0,133,74,55,0,1,56,303,5
"Missoula, MT","33540",2011,365,71,237,49,8,0,0,160,113,62,0,0,17,347,1
"Mobile, AL","33660",2011,304,188,109,7,0,0,0,122,80,45,0,0,190,93,21
"Modesto, CA","33700",2011,365,82,212,57,14,0,0,169,122,67,0,0,154,211,0
"Monroe, LA","33740",2011,365,134,231,0,0,0,0,100,68,54,0,0,85,280,0
"Monroe, MI","33780",2011,127,67,60,0,0,0,0,82,71,49,0,0,0,127,0
"Montgomery, AL","33860",2011,283,154,126,3,0,0,0,108,77,49,0,0,178,105,0
"Morehead City, NC","33980",2011,272,239,33,0,0,0,0,87,51,39,0,0,272,0,0
"Morgantown, WV","34060",2011,257,170,86,1,0,0,0,119,67,44,0,0,153,104,0
"Morristown, TN","34100",2011,245,162,75,8,0,0,0,147,80,46,0,0,245,0,0
"Moscow, ID","34140",2011,365,342,23,0,0,0,0,74,38,14,0,0,0,365,0
"Moses Lake, WA","34180",2011,345,301,44,0,0,0,0,81,55,27,0,0,0,345,0
"Mount Vernon, IL","34500",2011,212,143,64,5,0,0,0,126,74,45,0,0,212,0,0
"Mount Vernon, OH","34540",2011,214,166,41,7,0,0,0,147,67,42,0,0,214,0,0
"Mount Vernon-Anacortes, WA","34580",2011,365,345,20,0,0,0,0,86,43,29,0,22,154,189,0
"Muncie, IN","34620",2011,242,154,85,3,0,0,0,112,69,44,0,0,151,91,0
"Muscatine, IA","34700",2011,365,117,246,2,0,0,0,142,76,57,0,0,0,365,0
"Muskegon, MI","34740",2011,241,171,62,5,3,0,0,197,67,42,0,0,158,83,0
"Muskogee, OK","34780",2011,365,301,64,0,0,0,0,96,58,29,0,0,0,5,360
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","34820",2011,259,225,34,0,0,0,0,90,58,41,0,0,259,0,0
"Napa, CA","34900",2011,365,192,171,2,0,0,0,120,69,49,2,10,105,247,1
"Naples-Immokalee-Marco Island, FL","34940",2011,365,227,136,2,0,0,0,110,59,44,0,0,80,285,0
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",2011,365,120,225,19,1,0,0,151,90,55,0,6,127,232,0
"Natchez, MS-LA","35020",2011,174,139,34,1,0,0,0,101,67,41,0,0,174,0,0
"New Castle, IN","35220",2011,120,56,64,0,0,0,0,93,70,52,0,0,0,120,0
"New Castle, PA","35260",2011,365,310,51,4,0,0,0,129,58,33,4,0,267,0,94
"New Haven-Milford, CT","35300",2011,365,181,170,8,6,0,0,195,79,51,0,25,121,219,0
"New Orleans-Metairie, LA","35380",2011,365,65,271,28,1,0,0,162,97,60,0,1,105,259,0
"New York-Newark-Jersey City, NY-NJ-PA","35620",2011,365,40,292,23,9,1,0,209,98,64,0,16,75,272,2
"Niles-Benton Harbor, MI","35660",2011,243,158,73,9,3,0,0,177,80,43,0,0,165,78,0
"Nogales, AZ","35700",2011,352,209,141,2,0,0,0,104,73,44,0,0,0,34,318
"North Port-Sarasota-Bradenton, FL","35840",2011,365,156,202,7,0,0,0,143,65,52,0,0,82,283,0
"Norwich-New London, CT","35980",2011,238,167,60,10,1,0,0,156,74,42,0,0,156,82,0
"Ocala, FL","36100",2011,365,197,164,4,0,0,0,119,67,48,0,0,124,241,0
"Odessa, TX","36220",2011,365,181,180,4,0,0,0,130,67,51,0,0,0,365,0
"Ogden-Clearfield, UT","36260",2011,365,158,184,18,5,0,0,160,93,53,0,11,214,138,2
"Oklahoma City, OK","36420",2011,365,85,236,42,2,0,0,156,108,61,0,14,176,173,2
"Olympia-Tumwater, WA","36500",2011,363,304,58,1,0,0,0,104,57,31,0,0,150,213,0
"Omaha-Council Bluffs, NE-IA","36540",2011,365,86,274,5,0,0,0,112,80,59,0,0,59,231,75
"Orlando-Kissimmee-Sanford, FL","36740",2011,365,151,202,12,0,0,0,136,73,53,0,0,111,254,0
"Othello, WA","36830",2011,363,332,31,0,0,0,0,64,47,24,0,0,0,363,0
"Owensboro, KY","36980",2011,365,160,189,16,0,0,0,147,84,52,0,10,134,221,0
"Oxford, NC","37080",2011,212,130,78,3,1,0,0,156,90,49,0,0,212,0,0
"Oxnard-Thousand Oaks-Ventura, CA","37100",2011,365,208,141,14,2,0,0,151,84,48,0,6,312,47,0
"Paducah, KY-IL","37140",2011,365,178,181,5,1,0,0,159,74,51,0,13,102,250,0
"Pahrump, NV","37220",2011,365,346,18,1,0,0,0,120,32,20,0,0,0,0,365
"Palatka, FL","37260",2011,356,353,3,0,0,0,0,61,29,17,0,0,0,0,356
"Palm Bay-Melbourne-Titusville, FL","37340",2011,365,215,148,2,0,0,0,105,61,47,0,0,132,233,0
"Panama City, FL","37460",2011,364,174,187,3,0,0,0,105,66,51,0,0,100,264,0
"Parkersburg-Vienna, WV","37620",2011,257,159,96,2,0,0,0,147,71,44,0,0,152,105,0
"Payson, AZ","37740",2011,365,208,141,16,0,0,0,143,87,48,0,0,175,9,181
"Pensacola-Ferry Pass-Brent, FL","37860",2011,365,141,205,19,0,0,0,147,77,53,0,0,124,241,0
"Peoria, IL","37900",2011,365,104,258,2,1,0,0,159,70,56,0,0,59,306,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",2011,365,49,285,19,12,0,0,192,99,64,0,6,86,273,0
"Phoenix-Mesa-Scottsdale, AZ","38060",2011,365,13,219,86,22,12,13,2403,166,88,0,3,75,77,210
"Pittsburgh, PA","38300",2011,365,40,278,43,4,0,0,186,105,67,0,0,62,303,0
"Pittsfield, MA","38340",2011,363,165,194,3,1,0,0,156,75,52,0,0,63,300,0
"Platteville, WI","38420",2011,149,82,67,0,0,0,0,86,69,48,0,0,0,149,0
"Pocatello, ID","38540",2011,365,320,44,1,0,0,0,101,54,24,0,0,0,161,204
"Ponca City, OK","38620",2011,285,175,87,23,0,0,0,143,97,46,0,0,260,25,0
"Ponce, PR","38660",2011,175,160,15,0,0,0,0,63,47,27,25,0,0,57,93
"Port Angeles, WA","38820",2011,365,282,83,0,0,0,0,78,57,41,0,0,178,187,0
"Port St. Lucie, FL","38940",2011,365,225,140,0,0,0,0,100,60,46,0,0,152,213,0
"Portland-South Portland, ME","38860",2011,365,252,108,4,1,0,0,161,66,41,0,5,194,165,1
"Portland-Vancouver-Hillsboro, OR-WA","38900",2011,365,230,118,14,3,0,0,153,79,41,0,1,150,214,0
"Portsmouth, OH","39020",2011,365,296,69,0,0,0,0,94,56,22,0,0,0,119,246
"Prescott, AZ","39140",2011,243,168,72,3,0,0,0,126,74,44,0,0,179,63,1
"Price, UT","39220",2011,272,158,113,1,0,0,0,108,77,49,0,3,269,0,0
"Prineville, OR","39260",2011,356,241,109,6,0,0,0,143,73,28,0,0,0,356,0
"Providence-Warwick, RI-MA","39300",2011,365,137,215,13,0,0,0,150,78,54,0,0,100,265,0
"Provo-Orem, UT","39340",2011,365,157,199,9,0,0,0,137,79,52,0,31,156,178,0
"Pueblo, CO","39380",2011,126,114,12,0,0,0,0,82,49,27,0,0,0,103,23
"Pullman, WA","39420",2011,363,315,48,0,0,0,0,73,52,24,0,0,0,363,0
"Quincy, IL-MO","39500",2011,365,337,28,0,0,0,0,100,49,37,0,0,365,0,0
"Racine, WI","39540",2011,192,150,35,5,2,0,0,190,67,40,0,0,192,0,0
"Raleigh, NC","39580",2011,365,141,200,22,2,0,0,156,87,54,0,0,158,207,0
"Rapid City, SD","39660",2011,365,270,95,0,0,0,0,94,58,44,0,3,228,56,78
"Reading, PA","39740",2011,365,134,220,11,0,0,0,143,80,55,1,4,90,270,0
"Red Bluff, CA","39780",2011,365,133,217,15,0,0,0,122,84,55,0,0,162,202,1
"Red Wing, MN","39860",2011,186,173,11,2,0,0,0,112,49,39,0,0,186,0,0
"Redding, CA","39820",2011,365,263,96,5,1,0,0,153,71,44,0,0,351,14,0
"Reno, NV","39900",2011,365,197,164,4,0,0,0,136,74,49,0,27,229,90,19
"Richmond, VA","40060",2011,365,173,170,20,2,0,0,197,80,52,1,34,128,201,1
"Richmond-Berea, KY","40080",2011,117,67,50,0,0,0,0,77,63,47,0,0,0,117,0
"Riverside-San Bernardino-Ontario, CA","40140",2011,365,3,189,97,67,8,1,318,172,96,0,1,172,152,40
"Riverton, WY","40180",2011,365,201,162,2,0,0,0,136,77,49,0,0,318,39,8
"Roanoke, VA","40220",2011,365,144,220,1,0,0,0,112,73,53,0,10,96,258,1
"Rochester, MN","40340",2011,360,203,157,0,0,0,0,99,70,46,0,0,73,287,0
"Rochester, NY","40380",2011,357,266,90,1,0,0,0,112,61,38,6,7,163,181,0
"Rock Springs, WY","40540",2011,365,229,131,5,0,0,0,108,71,48,0,5,310,10,40
"Rockford, IL","40420",2011,365,329,35,1,0,0,0,115,50,32,18,0,347,0,0
"Rockland, ME","40500",2011,181,166,12,3,0,0,0,115,49,34,0,0,181,0,0
"Rocky Mount, NC","40580",2011,298,148,143,7,0,0,0,122,77,51,0,0,82,216,0
"Rome, GA","40660",2011,360,111,248,0,1,0,0,163,73,57,0,0,0,360,0
"Roseburg, OR","40700",2011,360,286,74,0,0,0,0,95,58,27,0,0,0,360,0
"Roswell, NM","40740",2011,119,92,27,0,0,0,0,99,59,34,0,0,0,114,5
"Ruidoso, NM","40760",2011,105,88,17,0,0,0,0,81,55,22,0,0,0,105,0
"Russellville, AR","40780",2011,119,29,90,0,0,0,0,85,69,55,0,0,0,119,0
"Rutland, VT","40860",2011,365,159,200,6,0,0,0,116,75,52,6,6,0,353,0
"Sacramento--Roseville--Arden-Arcade, CA","40900",2011,365,78,209,56,22,0,0,182,136,67,0,1,161,202,1
"Salem, OH","41400",2011,61,61,0,0,0,0,0,37,32,20,0,0,0,0,61
"Salem, OR","41420",2011,365,277,88,0,0,0,0,96,65,34,0,0,121,244,0
"Salinas, CA","41500",2011,365,293,72,0,0,0,0,77,54,41,0,3,202,148,12
"Salisbury, MD-DE","41540",2011,365,263,86,15,1,0,0,172,80,42,0,0,315,50,0
"Salt Lake City, UT","41620",2011,365,165,170,27,3,0,0,160,99,51,0,27,194,135,9
"San Antonio-New Braunfels, TX","41700",2011,365,141,202,20,2,0,0,154,86,53,0,0,142,222,1
"San Diego-Carlsbad, CA","41740",2011,365,21,310,30,4,0,0,169,100,66,1,13,102,244,5
"San Francisco-Oakland-Hayward, CA","41860",2011,365,104,249,12,0,0,0,147,83,56,0,36,59,270,0
"San Jose-Sunnyvale-Santa Clara, CA","41940",2011,365,89,269,7,0,0,0,138,77,57,0,0,63,301,1
"San Juan-Carolina-Caguas, PR","41980",2011,365,330,35,0,0,0,0,69,50,30,38,0,111,72,144
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",2011,365,78,268,19,0,0,0,133,93,61,0,0,142,217,6
"Sandpoint, ID","41760",2011,340,340,0,0,0,0,0,37,17,9,0,0,0,0,340
"Santa Cruz-Watsonville, CA","42100",2011,365,293,72,0,0,0,0,80,54,41,0,0,177,188,0
"Santa Fe, NM","42140",2011,365,289,75,1,0,0,0,109,61,44,0,0,331,34,0
"Santa Maria-Santa Barbara, CA","42200",2011,365,90,272,2,1,0,0,161,66,55,0,1,98,264,2
"Santa Rosa, CA","42220",2011,365,225,140,0,0,0,0,96,64,40,0,4,126,234,1
"Sault Ste. Marie, MI","42300",2011,231,206,25,0,0,0,0,97,52,33,0,0,156,75,0
"Savannah, GA","42340",2011,364,150,204,8,2,0,0,163,76,53,0,0,52,312,0
"Scottsbluff, NE","42420",2011,189,146,43,0,0,0,0,87,61,45,0,0,133,56,0
"Scranton--Wilkes-Barre--Hazleton, PA","42540",2011,365,207,153,5,0,0,0,109,68,48,0,8,126,230,1
"Searcy, AR","42620",2011,116,38,78,0,0,0,0,81,71,54,0,0,0,116,0
"Seattle-Tacoma-Bellevue, WA","42660",2011,365,177,175,12,1,0,0,152,77,52,0,0,93,272,0
"Sebastian-Vero Beach, FL","42680",2011,346,316,30,0,0,0,0,87,49,38,0,0,346,0,0
"Sebring, FL","42700",2011,358,330,28,0,0,0,0,90,50,34,0,0,358,0,0
"Seneca, SC","42860",2011,272,182,88,2,0,0,0,110,66,44,0,0,178,94,0
"Sevierville, TN","42940",2011,363,192,148,22,1,0,0,151,93,50,0,0,363,0,0
"Seymour, IN","42980",2011,183,154,29,0,0,0,0,100,58,42,0,0,183,0,0
"Sheboygan, WI","43100",2011,189,150,26,11,1,1,0,206,77,41,0,0,189,0,0
"Shelton, WA","43220",2011,360,272,88,0,0,0,0,83,58,33,0,0,0,360,0
"Sheridan, WY","43260",2011,362,327,35,0,0,0,0,91,50,20,0,0,0,120,242
"Show Low, AZ","43320",2011,365,246,118,1,0,0,0,105,74,46,0,0,361,1,3
"Shreveport-Bossier City, LA","43340",2011,365,147,186,28,4,0,0,159,93,54,0,0,181,183,1
"Sierra Vista-Douglas, AZ","43420",2011,352,200,141,11,0,0,0,119,80,48,0,0,303,43,6
"Silver City, NM","43500",2011,348,291,54,3,0,0,0,126,58,43,0,0,330,14,4
"Sioux City, IA-NE-SD","43580",2011,365,188,177,0,0,0,0,100,67,50,0,0,87,275,3
"Sioux Falls, SD","43620",2011,365,217,147,1,0,0,0,105,64,46,0,7,132,226,0
"Somerset, KY","43700",2011,304,157,143,4,0,0,0,144,77,50,0,0,176,128,0
"Somerset, PA","43740",2011,342,310,31,1,0,0,0,115,49,36,0,0,342,0,0
"Sonora, CA","43760",2011,355,259,84,12,0,0,0,126,84,41,0,0,355,0,0
"South Bend-Mishawaka, IN-MI","43780",2011,363,125,225,12,1,0,0,161,77,56,0,9,64,290,0
"Spartanburg, SC","43900",2011,365,122,230,12,1,0,0,156,84,57,0,0,133,232,0
"Spokane-Spokane Valley, WA","44060",2011,365,185,174,1,5,0,0,154,75,50,1,0,75,272,17
"Springfield, IL","44100",2011,365,308,53,3,1,0,0,154,64,32,91,0,274,0,0
"Springfield, MA","44140",2011,365,172,180,11,2,0,0,162,80,52,0,6,131,228,0
"Springfield, MO","44180",2011,322,147,167,8,0,0,0,143,79,53,0,0,157,164,1
"Springfield, OH","44220",2011,365,140,210,15,0,0,0,140,80,54,0,0,110,255,0
"St. Cloud, MN","41060",2011,355,225,128,2,0,0,0,101,65,42,0,0,93,262,0
"St. George, UT","41100",2011,363,235,123,5,0,0,0,108,77,46,0,0,348,15,0
"St. Joseph, MO-KS","41140",2011,344,147,189,8,0,0,0,147,75,53,0,0,133,199,12
"St. Louis, MO-IL","41180",2011,365,43,275,36,11,0,0,192,108,65,0,2,110,213,40
"St. Marys, PA","41260",2011,358,327,30,1,0,0,0,112,50,35,0,0,358,0,0
"State College, PA","44300",2011,365,183,173,9,0,0,0,143,76,50,0,1,144,220,0
"Steamboat Springs, CO","44460",2011,343,331,12,0,0,0,0,91,32,15,0,0,0,0,343
"Stockton-Lodi, CA","44700",2011,365,128,194,36,7,0,0,158,103,57,0,1,147,214,3
"Summerville, GA","44900",2011,256,202,51,3,0,0,0,115,61,39,0,0,237,0,19
"Syracuse, NY","45060",2011,365,315,48,2,0,0,0,126,55,38,0,0,311,54,0
"Tahlequah, OK","45140",2011,292,206,69,17,0,0,0,143,84,43,0,0,292,0,0
"Talladega-Sylacauga, AL","45180",2011,110,35,75,0,0,0,0,95,71,55,0,0,0,110,0
"Tallahassee, FL","45220",2011,365,142,216,6,1,0,0,159,79,54,0,0,81,284,0
"Tampa-St. Petersburg-Clearwater, FL","45300",2011,365,124,225,16,0,0,0,143,81,54,0,0,107,258,0
"Taos, NM","45340",2011,364,325,39,0,0,0,0,87,51,19,0,0,0,350,14
"Terre Haute, IN","45460",2011,360,114,239,7,0,0,0,127,82,58,0,0,46,314,0
"Texarkana, TX-AR","45500",2011,61,22,39,0,0,0,0,79,66,53,0,0,0,61,0
"The Dalles, OR","45520",2011,365,313,52,0,0,0,0,87,55,23,0,0,0,365,0
"Toledo, OH","45780",2011,365,161,193,11,0,0,0,147,77,52,0,0,78,284,3
"Topeka, KS","45820",2011,365,254,102,9,0,0,0,147,71,43,0,0,299,57,9
"Torrington, CT","45860",2011,359,312,44,3,0,0,0,150,53,38,6,7,316,30,0
"Traverse City, MI","45900",2011,179,154,20,5,0,0,0,147,61,39,0,0,179,0,0
"Trenton, NJ","45940",2011,365,180,172,10,3,0,0,159,74,51,0,0,134,231,0
"Truckee-Grass Valley, CA","46020",2011,365,233,111,20,1,0,0,154,87,44,0,0,323,42,0
"Tucson, AZ","46060",2011,365,166,179,20,0,0,0,144,90,51,0,8,246,46,65
"Tulsa, OK","46140",2011,365,61,258,39,7,0,0,179,112,64,0,0,134,227,4
"Tupelo, MS","46180",2011,362,163,199,0,0,0,0,87,65,52,0,0,72,290,0
"Tuscaloosa, AL","46220",2011,279,206,72,1,0,0,0,103,61,40,0,0,173,106,0
"Twin Falls, ID","46300",2011,350,311,39,0,0,0,0,70,52,30,0,0,0,350,0
"Tyler, TX","46340",2011,363,268,76,19,0,0,0,150,87,42,0,9,354,0,0
"Ukiah, CA","46380",2011,361,157,204,0,0,0,0,82,61,52,0,0,5,351,5
"Urban Honolulu, HI","46520",2011,365,206,158,1,0,0,0,101,61,43,0,0,45,318,2
"Utica-Rome, NY","46540",2011,365,237,128,0,0,0,0,93,62,43,0,0,177,188,0
"Valdosta, GA","46660",2011,339,40,289,9,1,0,0,155,84,62,0,0,0,339,0
"Vallejo-Fairfield, CA","46700",2011,365,199,157,9,0,0,0,147,77,47,0,2,166,197,0
"Vernal, UT","46860",2011,365,179,154,13,14,5,0,236,97,51,0,0,314,51,0
"Victoria, TX","47020",2011,327,286,37,4,0,0,0,133,54,32,0,0,327,0,0
"Vincennes, IN","47180",2011,353,236,111,4,2,0,0,154,70,44,0,0,266,87,0
"Vineland-Bridgeton, NJ","47220",2011,359,232,125,2,0,0,0,122,67,43,0,0,175,184,0
"Vineyard Haven, MA","47240",2011,286,236,41,7,1,1,0,208,59,41,0,0,236,50,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",2011,365,184,166,15,0,0,0,144,79,50,0,14,115,236,0
"Visalia-Porterville, CA","47300",2011,365,49,168,93,55,0,0,195,159,84,0,0,183,182,0
"Wabash, IN","47340",2011,336,278,51,7,0,0,0,129,67,37,0,0,336,0,0
"Waco, TX","47380",2011,365,195,151,19,0,0,0,147,84,49,0,3,193,169,0
"Walla Walla, WA","47460",2011,363,298,65,0,0,0,0,86,57,28,0,0,0,306,57
"Walterboro, SC","47500",2011,349,175,171,2,1,0,0,164,68,50,0,0,98,251,0
"Warner Robins, GA","47580",2011,363,104,259,0,0,0,0,96,76,58,0,0,0,363,0
"Washington Court House, OH","47920",2011,340,280,51,9,0,0,0,140,67,37,0,0,340,0,0
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",2011,365,56,270,29,10,0,0,187,105,61,0,8,104,253,0
"Waterloo-Cedar Falls, IA","47940",2011,364,148,216,0,0,0,0,100,69,53,0,0,67,297,0
"Watertown, SD","47980",2011,356,311,44,1,0,0,0,102,54,20,0,0,0,108,248
"Watertown-Fort Atkinson, WI","48020",2011,193,157,34,2,0,0,0,112,64,40,0,0,193,0,0
"Watertown-Fort Drum, NY","48060",2011,361,343,15,3,0,0,0,129,45,33,0,0,361,0,0
"Wausau, WI","48140",2011,198,174,24,0,0,0,0,100,51,39,0,0,198,0,0
"Weirton-Steubenville, WV-OH","48260",2011,365,112,243,10,0,0,0,133,83,58,0,0,58,306,1
"Wenatchee, WA","48300",2011,363,233,123,6,1,0,0,153,74,33,0,0,0,363,0
"Wheeling, WV-OH","48540",2011,363,122,233,8,0,0,0,126,81,56,0,0,77,286,0
"Whitewater-Elkhorn, WI","48580",2011,185,151,32,2,0,0,0,112,77,41,0,0,185,0,0
"Wichita Falls, TX","48660",2011,345,236,109,0,0,0,0,78,59,38,0,0,0,345,0
"Wichita, KS","48620",2011,365,183,159,23,0,0,0,150,93,50,0,62,238,55,10
"Williamsport, PA","48700",2011,314,291,22,1,0,0,0,101,47,33,0,0,302,0,12
"Wilmington, NC","48900",2011,361,237,122,2,0,0,0,120,63,43,0,0,83,278,0
"Wilmington, OH","48940",2011,214,131,61,19,3,0,0,161,101,47,0,0,214,0,0
"Winchester, VA-WV","49020",2011,365,183,181,1,0,0,0,101,69,50,0,0,65,300,0
"Winona, MN","49100",2011,120,88,32,0,0,0,0,73,59,29,0,0,0,120,0
"Winston-Salem, NC","49180",2011,365,108,241,16,0,0,0,147,83,56,0,0,110,255,0
"Worcester, MA-CT","49340",2011,365,191,168,5,1,0,0,159,70,48,0,14,115,236,0
"Yakima, WA","49420",2011,364,236,118,8,2,0,0,158,76,36,0,0,0,364,0
"York-Hanover, PA","49620",2011,365,97,255,13,0,0,0,147,82,59,0,5,82,277,1
"Youngstown-Warren-Boardman, OH-PA","49660",2011,365,105,249,11,0,0,0,150,80,56,0,0,75,290,0
"Yuba City, CA","49700",2011,365,92,252,20,1,0,0,152,90,58,0,3,103,259,0
"Yuma, AZ","49740",2011,363,251,98,14,0,0,0,140,80,41,0,0,171,32,160
