"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Alabama","Baldwin",2011,282,177,96,9,0,0,0,126,74,44,0,0,195,87,0
"Alabama","Clay",2011,118,57,61,0,0,0,0,88,67,52,0,0,0,118,0
"Alabama","Colbert",2011,279,189,89,1,0,0,0,101,63,44,0,0,187,92,0
"Alabama","DeKalb",2011,336,231,104,1,0,0,0,101,65,42,0,0,248,88,0
"Alabama","Elmore",2011,242,192,48,2,0,0,0,105,64,44,0,0,242,0,0
"Alabama","Etowah",2011,275,180,95,0,0,0,0,99,64,44,0,0,173,102,0
"Alabama","Houston",2011,283,181,102,0,0,0,0,100,67,46,0,0,192,91,0
"Alabama","Jefferson",2011,365,64,263,32,6,0,0,182,101,61,1,0,88,264,12
"Alabama","Lawrence",2011,95,52,43,0,0,0,0,84,63,46,0,0,0,95,0
"Alabama","Madison",2011,331,194,133,4,0,0,0,126,80,46,0,0,190,88,53
"Alabama","Mobile",2011,304,188,109,7,0,0,0,122,80,45,0,0,190,93,21
"Alabama","Montgomery",2011,278,158,118,2,0,0,0,108,77,48,0,0,173,105,0
"Alabama","Morgan",2011,280,169,109,2,0,0,0,115,74,46,0,0,191,89,0
"Alabama","Russell",2011,278,145,131,2,0,0,0,126,71,49,0,0,167,111,0
"Alabama","Shelby",2011,282,165,104,12,1,0,0,166,87,47,0,0,188,94,0
"Alabama","Sumter",2011,198,174,24,0,0,0,0,93,54,38,0,0,198,0,0
"Alabama","Talladega",2011,110,35,75,0,0,0,0,95,71,55,0,0,0,110,0
"Alabama","Tuscaloosa",2011,279,206,72,1,0,0,0,103,61,40,0,0,173,106,0
"Alabama","Walker",2011,107,43,64,0,0,0,0,86,69,53,0,0,0,107,0
"Alaska","Aleutians East ",2011,101,99,2,0,0,0,0,57,29,15,0,0,0,101,0
"Alaska","Anchorage ",2011,365,300,65,0,0,0,0,88,56,33,11,0,107,195,52
"Alaska","Denali ",2011,365,363,2,0,0,0,0,61,44,34,0,0,362,3,0
"Alaska","Fairbanks North Star ",2011,365,184,149,27,5,0,0,165,96,49,0,0,22,326,17
"Alaska","Juneau ",2011,353,253,100,0,0,0,0,89,62,31,0,0,0,345,8
"Alaska","Kenai Peninsula ",2011,166,166,0,0,0,0,0,48,23,11,0,0,0,166,0
"Alaska","Matanuska-Susitna ",2011,362,261,98,2,0,1,0,241,59,38,0,0,55,276,31
"Alaska","Yukon-Koyukuk ",2011,119,118,1,0,0,0,0,63,16,7,0,0,0,119,0
"Arizona","Apache",2011,364,361,3,0,0,0,0,56,26,15,0,0,0,59,305
"Arizona","Cochise",2011,352,200,141,11,0,0,0,119,80,48,0,0,303,43,6
"Arizona","Coconino",2011,365,227,128,10,0,0,0,129,77,47,0,0,331,19,15
"Arizona","Gila",2011,365,208,141,16,0,0,0,143,87,48,0,0,175,9,181
"Arizona","La Paz",2011,196,104,84,8,0,0,0,136,87,50,0,0,196,0,0
"Arizona","Maricopa",2011,365,27,273,48,10,4,3,572,119,70,0,11,164,131,59
"Arizona","Mohave",2011,108,105,3,0,0,0,0,89,33,18,0,0,0,82,26
"Arizona","Navajo",2011,365,246,118,1,0,0,0,105,74,46,0,0,361,1,3
"Arizona","Pima",2011,365,166,179,20,0,0,0,144,90,51,0,8,246,46,65
"Arizona","Pinal",2011,365,65,185,76,17,9,13,2403,155,83,0,0,72,10,283
"Arizona","Santa Cruz",2011,352,209,141,2,0,0,0,104,73,44,0,0,0,34,318
"Arizona","Yavapai",2011,243,168,72,3,0,0,0,126,74,44,0,0,179,63,1
"Arizona","Yuma",2011,363,251,98,14,0,0,0,140,80,41,0,0,171,32,160
"Arkansas","Arkansas",2011,111,40,71,0,0,0,0,81,66,54,0,0,0,111,0
"Arkansas","Ashley",2011,118,46,72,0,0,0,0,95,66,54,0,0,0,118,0
"Arkansas","Clark",2011,270,249,21,0,0,0,0,100,49,35,0,0,270,0,0
"Arkansas","Crittenden",2011,365,224,124,15,2,0,0,161,77,45,0,44,240,81,0
"Arkansas","Faulkner",2011,116,35,81,0,0,0,0,85,68,53,0,0,0,116,0
"Arkansas","Garland",2011,122,39,83,0,0,0,0,85,67,54,0,0,0,122,0
"Arkansas","Jackson",2011,117,52,65,0,0,0,0,80,66,52,0,0,0,117,0
"Arkansas","Newton",2011,365,264,99,2,0,0,0,108,64,43,0,0,314,51,0
"Arkansas","Phillips",2011,119,47,72,0,0,0,0,85,67,53,0,0,0,119,0
"Arkansas","Polk",2011,364,200,151,13,0,0,0,150,80,48,0,0,285,79,0
"Arkansas","Pope",2011,119,29,90,0,0,0,0,85,69,55,0,0,0,119,0
"Arkansas","Pulaski",2011,365,63,284,18,0,0,0,147,84,59,0,3,65,297,0
"Arkansas","Sebastian",2011,17,5,12,0,0,0,0,77,73,56,0,0,0,17,0
"Arkansas","Union",2011,116,34,82,0,0,0,0,89,66,54,0,0,0,116,0
"Arkansas","Van Buren",2011,273,273,0,0,0,0,0,42,28,19,0,0,273,0,0
"Arkansas","Washington",2011,365,236,124,5,0,0,0,140,73,45,0,0,281,84,0
"Arkansas","White",2011,116,38,78,0,0,0,0,81,71,54,0,0,0,116,0
"California","Alameda",2011,365,145,209,11,0,0,0,147,77,53,0,7,79,279,0
"California","Alpine",2011,7,2,5,0,0,0,0,62,62,53,0,0,0,7,0
"California","Amador",2011,363,284,76,3,0,0,0,119,74,38,0,0,363,0,0
"California","Butte",2011,365,86,255,24,0,0,0,149,90,60,0,0,130,235,0
"California","Calaveras",2011,364,164,189,11,0,0,0,143,87,52,0,0,196,168,0
"California","Colusa",2011,365,199,164,2,0,0,0,105,66,46,0,0,172,193,0
"California","Contra Costa",2011,365,264,94,7,0,0,0,131,72,41,0,16,245,104,0
"California","Del Norte",2011,120,117,3,0,0,0,0,54,38,17,0,0,0,101,19
"California","El Dorado",2011,355,234,80,35,6,0,0,172,105,42,0,0,352,3,0
"California","Fresno",2011,365,26,216,83,40,0,0,197,152,80,0,0,154,211,0
"California","Glenn",2011,365,198,165,2,0,0,0,105,64,49,0,0,170,194,1
"California","Humboldt",2011,365,277,88,0,0,0,0,80,60,38,3,4,190,168,0
"California","Imperial",2011,365,176,156,32,1,0,0,168,93,52,8,54,218,79,6
"California","Inyo",2011,365,159,160,33,5,2,6,14703,105,54,0,0,257,58,50
"California","Kern",2011,365,39,186,100,40,0,0,200,151,84,0,0,194,167,4
"California","Kings",2011,365,78,205,67,15,0,0,185,129,73,0,0,170,189,6
"California","Lake",2011,365,359,6,0,0,0,0,54,44,34,0,0,361,4,0
"California","Los Angeles",2011,365,2,242,82,36,3,0,218,151,80,0,14,147,203,1
"California","Madera",2011,365,20,267,63,15,0,0,179,133,74,0,0,114,248,3
"California","Marin",2011,365,183,181,1,0,0,0,117,64,50,0,8,66,291,0
"California","Mariposa",2011,365,173,164,28,0,0,0,150,97,51,0,0,252,112,1
"California","Mendocino",2011,361,157,204,0,0,0,0,82,61,52,0,0,5,351,5
"California","Merced",2011,362,70,232,58,2,0,0,156,115,67,0,0,143,219,0
"California","Mono",2011,365,313,34,4,1,0,13,5260,57,18,0,0,0,33,332
"California","Monterey",2011,365,293,72,0,0,0,0,77,54,41,0,3,202,148,12
"California","Napa",2011,365,192,171,2,0,0,0,120,69,49,2,10,105,247,1
"California","Nevada",2011,365,233,111,20,1,0,0,154,87,44,0,0,323,42,0
"California","Orange",2011,365,43,308,14,0,0,0,143,88,62,0,8,54,301,2
"California","Placer",2011,365,135,191,33,6,0,0,172,101,57,0,3,195,167,0
"California","Plumas",2011,122,61,56,4,1,0,0,153,89,51,0,0,0,122,0
"California","Riverside",2011,365,15,195,96,50,8,1,318,164,93,0,0,170,152,43
"California","Sacramento",2011,365,114,182,53,16,0,0,182,129,60,0,1,174,188,2
"California","San Benito",2011,365,277,86,2,0,0,0,108,61,43,0,0,276,86,3
"California","San Bernardino",2011,365,21,197,83,57,7,0,233,166,84,0,2,199,162,2
"California","San Diego",2011,365,21,310,30,4,0,0,169,100,66,1,13,102,244,5
"California","San Francisco",2011,365,190,173,2,0,0,0,131,72,48,0,52,85,228,0
"California","San Joaquin",2011,365,128,194,36,7,0,0,158,103,57,0,1,147,214,3
"California","San Luis Obispo",2011,365,78,268,19,0,0,0,133,93,61,0,0,142,217,6
"California","San Mateo",2011,365,236,128,1,0,0,0,111,64,42,1,10,102,252,0
"California","Santa Barbara",2011,365,90,272,2,1,0,0,161,66,55,0,1,98,264,2
"California","Santa Clara",2011,365,93,266,6,0,0,0,138,75,56,0,0,35,330,0
"California","Santa Cruz",2011,365,293,72,0,0,0,0,80,54,41,0,0,177,188,0
"California","Shasta",2011,365,263,96,5,1,0,0,153,71,44,0,0,351,14,0
"California","Siskiyou",2011,356,334,22,0,0,0,0,71,48,37,0,0,331,23,2
"California","Solano",2011,365,199,157,9,0,0,0,147,77,47,0,2,166,197,0
"California","Sonoma",2011,365,225,140,0,0,0,0,96,64,40,0,4,126,234,1
"California","Stanislaus",2011,365,82,212,57,14,0,0,169,122,67,0,0,154,211,0
"California","Sutter",2011,365,92,252,20,1,0,0,152,90,58,0,3,103,259,0
"California","Tehama",2011,365,133,217,15,0,0,0,122,84,55,0,0,162,202,1
"California","Trinity",2011,210,116,61,31,2,0,0,160,113,34,0,0,0,187,23
"California","Tulare",2011,365,49,168,93,55,0,0,195,159,84,0,0,183,182,0
"California","Tuolumne",2011,355,259,84,12,0,0,0,126,84,41,0,0,355,0,0
"California","Ventura",2011,365,208,141,14,2,0,0,151,84,48,0,6,312,47,0
"California","Yolo",2011,365,135,221,9,0,0,0,140,77,56,0,3,115,247,0
"Colorado","Adams",2011,365,193,159,12,1,0,0,159,80,50,0,108,201,44,12
"Colorado","Alamosa",2011,360,311,47,0,0,1,1,534,55,26,0,0,0,22,338
"Colorado","Arapahoe",2011,364,202,139,20,3,0,0,159,87,49,0,0,348,16,0
"Colorado","Archuleta",2011,339,333,6,0,0,0,0,78,32,17,0,0,0,0,339
"Colorado","Boulder",2011,365,212,137,16,0,0,0,140,84,48,2,0,326,37,0
"Colorado","Chaffee",2011,153,83,64,6,0,0,0,112,87,50,0,0,153,0,0
"Colorado","Clear Creek",2011,126,31,72,21,2,0,0,187,115,77,0,0,126,0,0
"Colorado","Delta",2011,121,121,0,0,0,0,0,47,31,19,0,0,0,0,121
"Colorado","Denver",2011,365,169,186,9,1,0,0,161,84,52,0,111,146,89,19
"Colorado","Douglas",2011,360,222,116,21,1,0,0,185,93,46,0,0,337,23,0
"Colorado","El Paso",2011,365,225,130,10,0,0,0,143,84,47,0,0,349,16,0
"Colorado","Elbert",2011,15,15,0,0,0,0,0,43,39,14,0,0,0,15,0
"Colorado","Fremont",2011,57,55,2,0,0,0,0,59,27,15,0,0,0,0,57
"Colorado","Garfield",2011,365,134,202,29,0,0,0,133,97,58,0,0,364,0,1
"Colorado","Gunnison",2011,365,289,70,6,0,0,0,119,64,44,0,0,350,0,15
"Colorado","Jackson",2011,161,161,0,0,0,0,0,44,40,30,0,0,81,80,0
"Colorado","Jefferson",2011,365,198,129,36,2,0,0,197,101,49,0,0,365,0,0
"Colorado","La Plata",2011,365,208,147,10,0,0,0,150,84,49,0,10,349,6,0
"Colorado","Larimer",2011,365,143,189,32,1,0,0,151,100,58,0,0,354,11,0
"Colorado","Mesa",2011,365,191,164,10,0,0,0,119,80,50,0,0,321,33,11
"Colorado","Moffat",2011,135,119,16,0,0,0,0,84,54,40,0,0,135,0,0
"Colorado","Montezuma",2011,365,227,133,5,0,0,0,126,77,47,0,0,351,14,0
"Colorado","Park",2011,307,219,82,6,0,0,0,126,71,47,0,0,307,0,0
"Colorado","Pitkin",2011,363,141,207,15,0,0,0,119,90,54,0,0,362,0,1
"Colorado","Prowers",2011,365,344,19,2,0,0,0,119,43,21,0,0,0,0,365
"Colorado","Pueblo",2011,126,114,12,0,0,0,0,82,49,27,0,0,0,103,23
"Colorado","Rio Blanco",2011,365,144,217,2,2,0,0,156,68,53,0,0,183,182,0
"Colorado","Routt",2011,343,331,12,0,0,0,0,91,32,15,0,0,0,0,343
"Colorado","San Juan",2011,121,121,0,0,0,0,0,48,20,11,0,0,0,121,0
"Colorado","San Miguel",2011,246,142,102,2,0,0,0,101,74,48,0,0,188,0,58
"Colorado","Summit",2011,318,314,4,0,0,0,0,66,27,12,0,0,0,0,318
"Colorado","Weld",2011,365,206,147,12,0,0,0,136,84,47,12,0,312,41,0
"Connecticut","Fairfield",2011,365,257,88,12,8,0,0,190,80,41,45,80,158,82,0
"Connecticut","Hartford",2011,365,222,136,6,1,0,0,166,67,44,9,30,101,225,0
"Connecticut","Litchfield",2011,359,312,44,3,0,0,0,150,53,38,6,7,316,30,0
"Connecticut","Middlesex",2011,180,145,29,3,3,0,0,161,74,43,0,0,180,0,0
"Connecticut","New Haven",2011,365,181,170,8,6,0,0,195,79,51,0,25,121,219,0
"Connecticut","New London",2011,238,167,60,10,1,0,0,156,74,42,0,0,156,82,0
"Connecticut","Tolland",2011,167,145,19,2,1,0,0,154,58,39,0,0,167,0,0
"Connecticut","Windham",2011,212,193,16,3,0,0,0,140,50,34,0,0,212,0,0
"Country Of Mexico","BAJA CALIFORNIA NORTE",2011,365,185,123,42,11,2,2,387,116,50,60,97,150,0,58
"Country Of Mexico","CHIHUAHUA STATE",2011,360,255,90,9,1,3,2,341,80,42,44,0,258,0,58
"Delaware","Kent",2011,365,270,90,3,2,0,0,172,65,41,0,0,294,71,0
"Delaware","New Castle",2011,365,116,231,14,4,0,0,187,83,56,0,0,115,250,0
"Delaware","Sussex",2011,365,263,86,15,1,0,0,172,80,42,0,0,315,50,0
"District Of Columbia","District of Columbia",2011,365,72,277,13,3,0,0,166,84,59,0,12,81,272,0
"Florida","Alachua",2011,356,183,171,2,0,0,0,109,66,49,0,0,103,253,0
"Florida","Baker",2011,355,329,26,0,0,0,0,87,49,36,0,0,355,0,0
"Florida","Bay",2011,364,174,187,3,0,0,0,105,66,51,0,0,100,264,0
"Florida","Brevard",2011,365,215,148,2,0,0,0,105,61,47,0,0,132,233,0
"Florida","Broward",2011,365,234,129,2,0,0,0,115,58,46,0,1,64,300,0
"Florida","Citrus",2011,116,91,25,0,0,0,0,86,54,36,0,0,0,116,0
"Florida","Collier",2011,365,227,136,2,0,0,0,110,59,44,0,0,80,285,0
"Florida","Columbia",2011,365,169,195,1,0,0,0,112,68,52,0,0,83,282,0
"Florida","Duval",2011,365,215,139,8,3,0,0,184,71,45,2,1,195,167,0
"Florida","Escambia",2011,365,150,196,19,0,0,0,129,77,53,0,0,138,227,0
"Florida","Flagler",2011,128,121,7,0,0,0,0,87,45,36,0,0,128,0,0
"Florida","Hamilton",2011,361,169,189,3,0,0,0,140,66,52,0,0,0,361,0
"Florida","Highlands",2011,358,330,28,0,0,0,0,90,50,34,0,0,358,0,0
"Florida","Hillsborough",2011,365,135,216,14,0,0,0,143,80,53,0,0,103,262,0
"Florida","Holmes",2011,365,179,186,0,0,0,0,90,67,51,0,0,115,250,0
"Florida","Indian River",2011,346,316,30,0,0,0,0,87,49,38,0,0,346,0,0
"Florida","Lake",2011,360,221,137,2,0,0,0,122,66,44,0,0,177,183,0
"Florida","Lee",2011,365,255,110,0,0,0,0,90,58,44,0,0,164,201,0
"Florida","Leon",2011,365,142,216,6,1,0,0,159,77,54,0,0,77,288,0
"Florida","Liberty",2011,330,303,27,0,0,0,0,74,49,35,0,0,330,0,0
"Florida","Manatee",2011,365,323,37,5,0,0,0,122,51,35,0,0,365,0,0
"Florida","Marion",2011,365,197,164,4,0,0,0,119,67,48,0,0,124,241,0
"Florida","Martin",2011,363,226,137,0,0,0,0,100,60,46,0,0,141,222,0
"Florida","Miami-Dade",2011,365,154,207,4,0,0,0,129,63,52,0,0,37,328,0
"Florida","Okaloosa",2011,363,322,39,2,0,0,0,112,51,35,0,0,363,0,0
"Florida","Orange",2011,365,172,183,10,0,0,0,133,67,51,0,0,103,262,0
"Florida","Osceola",2011,364,320,43,1,0,0,0,108,51,34,0,0,364,0,0
"Florida","Palm Beach",2011,365,218,143,3,1,0,0,176,64,46,0,0,127,237,1
"Florida","Pasco",2011,364,308,52,4,0,0,0,108,64,38,0,0,364,0,0
"Florida","Pinellas",2011,365,177,183,5,0,0,0,136,67,51,0,0,94,271,0
"Florida","Polk",2011,362,191,168,2,1,0,0,151,66,49,0,0,125,237,0
"Florida","Putnam",2011,356,353,3,0,0,0,0,61,29,17,0,0,0,0,356
"Florida","Santa Rosa",2011,365,185,170,10,0,0,0,147,71,50,0,0,139,226,0
"Florida","Sarasota",2011,365,156,202,7,0,0,0,143,65,52,0,0,80,285,0
"Florida","Seminole",2011,364,316,44,4,0,0,0,136,58,39,0,0,355,0,9
"Florida","St. Lucie",2011,310,281,29,0,0,0,0,100,50,35,0,0,310,0,0
"Florida","Volusia",2011,365,217,146,1,1,0,0,153,62,46,0,0,124,241,0
"Florida","Wakulla",2011,363,302,61,0,0,0,0,91,58,38,0,0,304,59,0
"Georgia","Bibb",2011,364,108,242,13,1,0,0,151,87,57,0,0,69,295,0
"Georgia","Charlton",2011,115,77,38,0,0,0,0,90,62,42,0,0,0,115,0
"Georgia","Chatham",2011,364,150,204,8,2,0,0,163,76,53,0,0,52,312,0
"Georgia","Chattooga",2011,256,202,51,3,0,0,0,115,61,39,0,0,237,0,19
"Georgia","Clarke",2011,365,156,195,14,0,0,0,126,83,53,0,0,119,246,0
"Georgia","Clayton",2011,102,32,70,0,0,0,0,95,73,56,0,0,0,102,0
"Georgia","Cobb",2011,317,105,195,17,0,0,0,140,87,55,0,0,86,231,0
"Georgia","Coffee",2011,59,28,31,0,0,0,0,93,68,52,0,0,0,59,0
"Georgia","Columbia",2011,234,147,79,8,0,0,0,126,84,46,0,0,234,0,0
"Georgia","Coweta",2011,365,184,174,7,0,0,0,115,73,50,0,0,87,278,0
"Georgia","Dawson",2011,239,195,44,0,0,0,0,93,61,44,0,0,239,0,0
"Georgia","DeKalb",2011,365,84,263,16,2,0,0,172,85,58,0,9,70,286,0
"Georgia","Dougherty",2011,361,74,281,6,0,0,0,115,77,59,0,0,0,361,0
"Georgia","Douglas",2011,245,177,56,12,0,0,0,147,84,44,0,0,245,0,0
"Georgia","Floyd",2011,360,111,248,0,1,0,0,163,73,57,0,0,0,360,0
"Georgia","Fulton",2011,365,117,222,23,3,0,0,169,93,56,0,0,99,266,0
"Georgia","Glynn",2011,266,205,60,1,0,0,0,108,61,41,0,0,198,57,11
"Georgia","Gwinnett",2011,364,121,226,16,1,0,0,156,84,56,0,0,85,279,0
"Georgia","Hall",2011,351,94,257,0,0,0,0,99,73,57,0,0,0,351,0
"Georgia","Henry",2011,362,158,184,19,1,0,0,156,90,54,0,0,103,259,0
"Georgia","Houston",2011,363,104,259,0,0,0,0,96,76,58,0,0,0,363,0
"Georgia","Lowndes",2011,339,40,289,9,1,0,0,155,84,62,0,0,0,339,0
"Georgia","Murray",2011,267,164,96,7,0,0,0,133,77,47,0,0,214,53,0
"Georgia","Muscogee",2011,365,138,223,4,0,0,0,118,79,54,0,0,62,303,0
"Georgia","Paulding",2011,364,130,220,13,1,0,0,154,80,55,1,2,73,288,0
"Georgia","Pike",2011,324,248,66,10,0,0,0,150,74,42,0,0,324,0,0
"Georgia","Richmond",2011,362,132,222,8,0,0,0,126,84,55,0,0,106,256,0
"Georgia","Rockdale",2011,364,249,81,33,1,0,0,164,97,38,0,120,244,0,0
"Georgia","Sumter",2011,232,171,61,0,0,0,0,100,71,44,0,0,232,0,0
"Georgia","Walker",2011,355,75,280,0,0,0,0,96,74,59,0,0,0,355,0
"Georgia","Washington",2011,111,51,59,1,0,0,0,114,69,51,0,0,0,100,11
"Georgia","Wilkinson",2011,101,36,64,1,0,0,0,129,73,56,0,0,0,101,0
"Hawaii","Hawaii",2011,365,83,282,0,0,0,0,85,68,58,0,0,0,365,0
"Hawaii","Honolulu",2011,365,206,158,1,0,0,0,101,61,43,0,0,45,318,2
"Hawaii","Kauai",2011,274,255,19,0,0,0,0,64,47,23,5,42,0,227,0
"Hawaii","Maui",2011,320,283,37,0,0,0,0,65,52,29,0,0,0,320,0
"Idaho","Ada",2011,365,276,84,5,0,0,0,115,64,43,10,10,232,51,62
"Idaho","Bannock",2011,365,320,44,1,0,0,0,101,54,24,0,0,0,161,204
"Idaho","Benewah",2011,361,282,79,0,0,0,0,99,57,32,0,0,0,361,0
"Idaho","Bonner",2011,340,340,0,0,0,0,0,37,17,9,0,0,0,0,340
"Idaho","Butte",2011,363,295,68,0,0,0,0,93,58,45,0,0,358,5,0
"Idaho","Canyon",2011,358,328,29,1,0,0,0,110,44,19,0,0,0,58,300
"Idaho","Cassia",2011,193,165,28,0,0,0,0,74,51,45,0,0,193,0,0
"Idaho","Custer",2011,102,100,2,0,0,0,0,78,24,9,0,0,0,102,0
"Idaho","Franklin",2011,312,227,76,4,5,0,0,172,69,38,0,0,0,312,0
"Idaho","Idaho",2011,306,301,5,0,0,0,0,56,30,11,0,0,0,306,0
"Idaho","Kootenai",2011,181,169,12,0,0,0,0,67,49,41,0,0,181,0,0
"Idaho","Latah",2011,365,342,23,0,0,0,0,74,38,14,0,0,0,365,0
"Idaho","Lemhi",2011,359,192,155,11,1,0,0,153,85,46,0,0,0,359,0
"Idaho","Nez Perce",2011,365,329,36,0,0,0,0,72,50,22,0,0,0,365,0
"Idaho","Shoshone",2011,360,206,136,18,0,0,0,147,87,45,0,0,0,349,11
"Idaho","Twin Falls",2011,350,311,39,0,0,0,0,70,52,30,0,0,0,350,0
"Illinois","Adams",2011,365,337,28,0,0,0,0,100,49,37,0,0,365,0,0
"Illinois","Champaign",2011,348,256,85,6,1,0,0,156,67,40,0,0,280,68,0
"Illinois","Clark",2011,176,151,24,1,0,0,0,108,64,41,0,0,176,0,0
"Illinois","Cook",2011,365,52,297,12,4,0,0,159,83,62,0,21,59,284,1
"Illinois","DuPage",2011,365,110,252,3,0,0,0,119,74,56,0,0,50,315,0
"Illinois","Effingham",2011,211,175,35,1,0,0,0,108,64,43,0,0,211,0,0
"Illinois","Hamilton",2011,212,143,64,5,0,0,0,126,74,45,0,0,212,0,0
"Illinois","Jersey",2011,213,156,47,9,1,0,0,156,80,44,0,0,213,0,0
"Illinois","Jo Daviess",2011,315,287,27,1,0,0,0,105,50,35,0,0,315,0,0
"Illinois","Kane",2011,356,314,39,3,0,0,0,126,54,32,0,0,356,0,0
"Illinois","Lake",2011,359,316,36,6,1,0,0,174,58,34,0,0,359,0,0
"Illinois","Macon",2011,365,119,241,4,1,0,0,161,71,55,0,0,70,295,0
"Illinois","Macoupin",2011,363,309,48,5,1,0,0,151,61,38,0,0,363,0,0
"Illinois","Madison",2011,364,139,199,22,4,0,0,156,90,56,0,0,181,181,2
"Illinois","McHenry",2011,363,135,223,5,0,0,0,129,72,54,0,0,101,262,0
"Illinois","McLean",2011,359,311,46,2,0,0,0,147,58,34,0,0,359,0,0
"Illinois","Peoria",2011,365,104,258,2,1,0,0,159,70,56,0,0,59,306,0
"Illinois","Randolph",2011,353,314,39,0,0,0,0,97,51,36,0,0,353,0,0
"Illinois","Rock Island",2011,365,358,7,0,0,0,0,74,44,31,0,0,365,0,0
"Illinois","Saint Clair",2011,365,141,214,9,1,0,0,151,77,54,0,10,116,239,0
"Illinois","Sangamon",2011,365,308,53,3,1,0,0,154,64,32,91,0,274,0,0
"Illinois","Will",2011,359,334,23,1,1,0,0,164,47,33,0,0,359,0,0
"Illinois","Winnebago",2011,365,329,35,1,0,0,0,115,50,32,18,0,347,0,0
"Indiana","Allen",2011,361,132,221,8,0,0,0,122,77,55,7,0,100,254,0
"Indiana","Boone",2011,204,149,51,3,1,0,0,159,77,43,0,0,204,0,0
"Indiana","Carroll",2011,171,147,23,1,0,0,0,122,58,40,0,0,171,0,0
"Indiana","Clark",2011,342,110,212,18,2,0,0,161,84,56,0,0,87,255,0
"Indiana","Delaware",2011,242,154,85,3,0,0,0,112,69,44,0,0,151,91,0
"Indiana","Dubois",2011,119,41,77,1,0,0,0,109,74,56,0,0,0,119,0
"Indiana","Elkhart",2011,353,122,225,6,0,0,0,147,77,56,0,0,53,300,0
"Indiana","Floyd",2011,361,87,256,17,1,0,0,174,84,60,0,0,100,261,0
"Indiana","Gibson",2011,116,44,72,0,0,0,0,88,67,53,0,0,0,116,0
"Indiana","Greene",2011,153,96,48,8,1,0,0,159,84,48,0,0,153,0,0
"Indiana","Hamilton",2011,173,127,41,5,0,0,0,150,80,44,0,0,173,0,0
"Indiana","Hancock",2011,182,139,41,2,0,0,0,108,74,43,0,0,182,0,0
"Indiana","Hendricks",2011,182,145,35,2,0,0,0,105,64,40,0,0,182,0,0
"Indiana","Henry",2011,120,56,64,0,0,0,0,93,70,52,0,0,0,120,0
"Indiana","Howard",2011,110,47,63,0,0,0,0,85,71,54,0,0,0,110,0
"Indiana","Huntington",2011,183,151,30,2,0,0,0,115,64,43,0,0,183,0,0
"Indiana","Jackson",2011,183,154,29,0,0,0,0,100,58,42,0,0,183,0,0
"Indiana","Johnson",2011,178,129,49,0,0,0,0,100,74,44,0,0,178,0,0
"Indiana","Knox",2011,353,236,111,4,2,0,0,154,70,44,0,0,266,87,0
"Indiana","LaPorte",2011,235,151,69,13,2,0,0,174,90,43,0,0,161,74,0
"Indiana","Lake",2011,365,81,275,7,2,0,0,158,82,59,1,2,41,314,7
"Indiana","Madison",2011,318,134,178,6,0,0,0,112,77,54,0,0,80,238,0
"Indiana","Marion",2011,365,20,323,22,0,0,0,141,91,64,0,0,42,323,0
"Indiana","Monroe",2011,319,152,167,0,0,0,0,99,70,52,0,0,0,319,0
"Indiana","Morgan",2011,181,119,55,7,0,0,0,112,84,45,0,0,181,0,0
"Indiana","Perry",2011,182,129,44,9,0,0,0,133,84,45,0,0,182,0,0
"Indiana","Porter",2011,364,173,186,4,1,0,0,158,71,52,0,0,50,294,20
"Indiana","Posey",2011,172,125,40,7,0,0,0,129,77,44,0,0,172,0,0
"Indiana","Shelby",2011,179,114,57,8,0,0,0,143,84,46,0,0,179,0,0
"Indiana","Spencer",2011,113,37,76,0,0,0,0,93,72,55,0,0,0,113,0
"Indiana","St. Joseph",2011,363,128,227,7,1,0,0,161,77,56,0,9,51,303,0
"Indiana","Tippecanoe",2011,332,95,236,1,0,0,0,105,75,57,0,0,0,332,0
"Indiana","Vanderburgh",2011,365,162,192,11,0,0,0,150,79,53,44,19,123,179,0
"Indiana","Vigo",2011,360,114,239,7,0,0,0,127,82,58,0,0,46,314,0
"Indiana","Wabash",2011,336,278,51,7,0,0,0,129,67,37,0,0,336,0,0
"Indiana","Warrick",2011,183,127,47,8,1,0,0,159,87,46,0,0,183,0,0
"Indiana","Whitley",2011,348,142,206,0,0,0,0,89,70,53,0,0,0,348,0
"Iowa","Black Hawk",2011,361,150,211,0,0,0,0,100,68,53,0,0,0,361,0
"Iowa","Bremer",2011,213,191,22,0,0,0,0,97,51,40,0,0,213,0,0
"Iowa","Cerro Gordo",2011,358,347,11,0,0,0,0,62,34,19,0,0,0,0,358
"Iowa","Clinton",2011,365,85,280,0,0,0,0,100,77,60,0,0,31,334,0
"Iowa","Delaware",2011,120,62,58,0,0,0,0,86,69,48,0,0,0,120,0
"Iowa","Harrison",2011,213,170,42,1,0,0,0,112,64,40,0,0,213,0,0
"Iowa","Johnson",2011,364,94,270,0,0,0,0,97,74,56,0,0,0,363,1
"Iowa","Lee",2011,117,49,68,0,0,0,0,83,71,52,0,0,0,117,0
"Iowa","Linn",2011,365,169,196,0,0,0,0,100,71,52,0,0,86,278,1
