"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Louisville/Jefferson County, KY-IN","31140",2010,365,59,267,35,4,0,0,183,101,65,0,0,141,224,0
"Lubbock, TX","31180",2010,365,303,62,0,0,0,0,75,53,35,0,0,0,365,0
"Ludington, MI","31220",2010,183,154,27,2,0,0,0,126,61,39,0,0,183,0,0
"Lumberton, NC","31300",2010,121,51,70,0,0,0,0,85,63,52,0,0,0,121,0
"Lynchburg, VA","31340",2010,117,62,55,0,0,0,0,86,64,48,0,0,0,117,0
"Macon, GA","31420",2010,364,84,276,4,0,0,0,133,77,58,0,0,45,319,0
"Madera, CA","31460",2010,364,208,128,18,9,1,0,201,90,47,0,21,262,79,2
"Madison, WI","31540",2010,354,117,233,4,0,0,0,125,76,56,0,0,37,316,1
"Malone, NY","31660",2010,338,337,1,0,0,0,0,67,32,12,0,155,183,0,0
"Manchester-Nashua, NH","31700",2010,365,287,70,8,0,0,0,140,67,39,1,10,319,35,0
"Manhattan, KS","31740",2010,360,313,45,2,0,0,0,136,58,38,0,0,360,0,0
"Manitowoc, WI","31820",2010,241,189,45,5,2,0,0,174,71,38,0,2,182,57,0
"Marietta, OH","31930",2010,214,130,74,10,0,0,0,129,90,46,0,0,214,0,0
"Marion, NC","32000",2010,362,165,197,0,0,0,0,80,64,52,0,0,0,362,0
"Marshall, MN","32140",2010,355,155,197,3,0,0,0,109,71,52,0,0,66,289,0
"Marshall, TX","32220",2010,365,161,195,9,0,0,0,126,71,52,0,0,129,236,0
"Mason City, IA","32380",2010,362,346,16,0,0,0,0,64,38,18,0,0,0,0,362
"McAlester, OK","32540",2010,365,158,206,1,0,0,0,101,70,53,0,0,145,220,0
"McAllen-Edinburg-Mission, TX","32580",2010,362,186,176,0,0,0,0,91,69,50,0,0,75,287,0
"Medford, OR","32780",2010,365,262,103,0,0,0,0,93,62,39,0,0,138,227,0
"Memphis, TN-MS-AR","32820",2010,365,74,267,22,2,0,0,164,90,60,0,3,99,263,0
"Merced, CA","32900",2010,365,106,220,33,6,0,0,177,101,59,0,3,161,198,3
"Meridian, MS","32940",2010,365,121,242,2,0,0,0,108,68,54,0,0,31,334,0
"Miami, OK","33060",2010,361,169,189,3,0,0,0,119,71,51,0,0,130,228,3
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",2010,365,92,268,5,0,0,0,150,71,55,0,1,53,311,0
"Michigan City-La Porte, IN","33140",2010,242,147,92,2,1,0,0,151,77,45,0,0,160,82,0
"Middlesborough, KY","33180",2010,264,158,99,7,0,0,0,115,80,48,0,0,220,44,0
"Milwaukee-Waukesha-West Allis, WI","33340",2010,365,216,135,13,1,0,0,166,77,45,0,31,193,141,0
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",2010,365,114,239,12,0,0,0,128,84,55,0,2,54,306,3
"Minot, ND","33500",2010,90,90,0,0,0,0,0,29,13,5,0,90,0,0,0
"Missoula, MT","33540",2010,365,84,234,40,7,0,0,192,111,61,0,0,15,350,0
"Mobile, AL","33660",2010,363,245,110,8,0,0,0,140,74,42,0,0,188,90,85
"Modesto, CA","33700",2010,365,125,202,32,6,0,0,177,102,58,0,0,178,187,0
"Monroe, LA","33740",2010,363,212,148,3,0,0,0,101,68,45,0,0,198,165,0
"Monroe, MI","33780",2010,123,68,54,1,0,0,0,117,69,47,0,0,0,123,0
"Montgomery, AL","33860",2010,364,106,250,8,0,0,0,129,74,56,0,0,75,288,1
"Morehead City, NC","33980",2010,318,279,38,1,0,0,0,101,54,37,0,0,318,0,0
"Morgantown, WV","34060",2010,259,143,109,7,0,0,0,143,77,49,0,0,171,88,0
"Morristown, TN","34100",2010,241,153,73,15,0,0,0,140,90,46,0,0,241,0,0
"Moscow, ID","34140",2010,277,261,16,0,0,0,0,70,39,13,0,0,0,277,0
"Moses Lake, WA","34180",2010,361,317,44,0,0,0,0,82,53,27,0,0,0,361,0
"Mount Vernon, IL","34500",2010,249,152,86,11,0,0,0,119,87,47,0,0,211,38,0
"Mount Vernon, OH","34540",2010,214,154,56,4,0,0,0,122,74,42,0,0,214,0,0
"Mount Vernon-Anacortes, WA","34580",2010,365,336,21,3,3,2,0,205,47,31,0,10,189,166,0
"Muncie, IN","34620",2010,234,135,97,2,0,0,0,108,74,48,0,0,145,89,0
"Muscatine, IA","34700",2010,365,101,248,13,3,0,0,157,85,57,0,0,0,365,0
"Muskegon, MI","34740",2010,243,163,72,8,0,0,0,129,77,43,0,0,167,76,0
"Muskogee, OK","34780",2010,363,265,98,0,0,0,0,99,61,33,0,0,5,108,250
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","34820",2010,239,204,34,1,0,0,0,101,58,41,0,0,239,0,0
"Napa, CA","34900",2010,365,215,148,1,1,0,0,159,64,46,0,2,119,244,0
"Naples-Immokalee-Marco Island, FL","34940",2010,362,218,144,0,0,0,0,93,59,46,0,0,83,279,0
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",2010,365,90,247,27,1,0,0,156,93,58,0,3,125,237,0
"Natchez, MS-LA","35020",2010,283,185,97,1,0,0,0,119,66,44,0,0,178,105,0
"New Castle, IN","35220",2010,117,43,73,1,0,0,0,107,73,55,0,0,0,117,0
"New Castle, PA","35260",2010,365,309,53,2,1,0,0,156,58,33,26,0,188,0,151
"New Haven-Milford, CT","35300",2010,364,204,143,17,0,0,0,140,78,46,0,33,150,181,0
"New Orleans-Metairie, LA","35380",2010,365,55,294,14,2,0,0,169,87,61,0,2,92,271,0
"New York-Newark-Jersey City, NY-NJ-PA","35620",2010,365,57,247,49,11,1,0,208,115,62,0,24,115,224,2
"Niles-Benton Harbor, MI","35660",2010,243,150,88,5,0,0,0,129,77,45,0,0,166,77,0
"Nogales, AZ","35700",2010,165,91,68,6,0,0,0,119,84,47,0,0,0,55,110
"North Port-Sarasota-Bradenton, FL","35840",2010,365,66,293,6,0,0,0,133,72,56,0,0,69,296,0
"Norwich-New London, CT","35980",2010,364,245,111,8,0,0,0,126,68,41,0,0,118,246,0
"Ocala, FL","36100",2010,365,195,168,2,0,0,0,112,63,49,0,0,109,256,0
"Odessa, TX","36220",2010,365,269,96,0,0,0,0,72,56,41,0,0,0,365,0
"Ogden-Clearfield, UT","36260",2010,365,126,214,23,2,0,0,165,90,55,0,14,155,189,7
"Oklahoma City, OK","36420",2010,365,119,235,11,0,0,0,129,77,55,0,9,138,217,1
"Olympia-Tumwater, WA","36500",2010,355,330,25,0,0,0,0,83,46,27,0,0,140,215,0
"Omaha-Council Bluffs, NE-IA","36540",2010,365,95,259,10,1,0,0,176,85,58,0,0,64,213,88
"Orlando-Kissimmee-Sanford, FL","36740",2010,365,139,218,8,0,0,0,136,70,53,0,0,106,259,0
"Othello, WA","36830",2010,336,317,19,0,0,0,0,79,42,23,0,0,0,336,0
"Ottawa-Peru, IL","36860",2010,365,232,133,0,0,0,0,94,63,42,0,0,0,283,82
"Owensboro, KY","36980",2010,365,114,241,10,0,0,0,133,84,57,0,9,119,237,0
"Oxford, NC","37080",2010,214,122,86,6,0,0,0,136,80,48,0,0,214,0,0
"Oxnard-Thousand Oaks-Ventura, CA","37100",2010,365,202,145,14,4,0,0,161,87,48,0,10,298,57,0
"Paducah, KY-IL","37140",2010,365,179,179,7,0,0,0,122,80,51,0,9,161,195,0
"Pahrump, NV","37220",2010,362,332,30,0,0,0,0,82,46,27,0,0,0,0,362
"Palatka, FL","37260",2010,359,357,2,0,0,0,0,57,27,15,0,0,0,0,359
"Palm Bay-Melbourne-Titusville, FL","37340",2010,365,199,166,0,0,0,0,87,61,48,0,0,126,239,0
"Panama City, FL","37460",2010,365,167,192,6,0,0,0,140,71,52,0,0,122,243,0
"Parkersburg-Vienna, WV","37620",2010,261,129,125,7,0,0,0,126,80,51,0,0,169,92,0
"Payson, AZ","37740",2010,362,237,122,3,0,0,0,136,77,44,0,0,190,7,165
"Pensacola-Ferry Pass-Brent, FL","37860",2010,365,129,228,6,2,0,0,156,75,54,0,0,128,237,0
"Peoria, IL","37900",2010,365,114,248,3,0,0,0,105,75,56,0,0,84,281,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",2010,365,64,253,36,12,0,0,190,108,64,0,5,110,247,3
"Phoenix-Mesa-Scottsdale, AZ","38060",2010,365,52,254,55,2,0,2,1786,112,74,0,34,142,35,154
"Pittsburgh, PA","38300",2010,365,35,269,46,15,0,0,200,117,70,0,0,37,328,0
"Pittsfield, MA","38340",2010,348,224,116,8,0,0,0,133,71,41,0,0,102,246,0
"Platteville, WI","38420",2010,120,67,52,1,0,0,0,124,70,49,0,0,0,120,0
"Pocatello, ID","38540",2010,365,335,30,0,0,0,0,83,47,23,0,0,0,196,169
"Ponca City, OK","38620",2010,364,173,191,0,0,0,0,93,63,51,0,0,104,260,0
"Ponce, PR","38660",2010,122,107,15,0,0,0,0,91,52,26,0,0,0,52,70
"Port Angeles, WA","38820",2010,365,316,49,0,0,0,0,67,52,38,0,0,236,129,0
"Port St. Lucie, FL","38940",2010,363,206,157,0,0,0,0,93,59,48,0,0,86,277,0
"Portland-South Portland, ME","38860",2010,365,263,94,6,2,0,0,177,64,42,0,2,234,128,1
"Portland-Vancouver-Hillsboro, OR-WA","38900",2010,365,237,125,2,1,0,0,172,65,40,0,2,136,227,0
"Portsmouth, OH","39020",2010,365,287,78,0,0,0,0,84,59,24,0,0,0,116,249
"Prescott, AZ","39140",2010,263,219,43,1,0,0,0,122,61,42,0,0,207,56,0
"Prineville, OR","39260",2010,359,278,80,1,0,0,0,102,61,27,0,0,0,359,0
"Providence-Warwick, RI-MA","39300",2010,365,210,141,12,2,0,0,151,78,47,0,3,134,227,1
"Provo-Orem, UT","39340",2010,365,147,204,12,1,1,0,300,84,54,0,21,163,177,4
"Pueblo, CO","39380",2010,142,128,14,0,0,0,0,70,48,31,0,0,0,118,24
"Pullman, WA","39420",2010,365,335,30,0,0,0,0,67,47,24,0,0,0,365,0
"Quincy, IL-MO","39500",2010,353,300,52,1,0,0,0,122,58,37,0,0,308,45,0
"Racine, WI","39540",2010,192,144,42,6,0,0,0,147,84,42,0,0,192,0,0
"Raleigh, NC","39580",2010,365,115,239,11,0,0,0,143,84,56,0,0,123,242,0
"Rapid City, SD","39660",2010,365,271,92,1,1,0,0,193,58,44,0,0,230,93,42
"Reading, PA","39740",2010,365,190,149,23,3,0,0,154,87,50,0,7,140,218,0
"Red Bluff, CA","39780",2010,365,128,219,18,0,0,0,136,90,55,0,0,174,191,0
"Red Wing, MN","39860",2010,188,170,17,1,0,0,0,101,50,38,0,0,188,0,0
"Redding, CA","39820",2010,365,269,81,15,0,0,0,119,84,43,0,0,347,18,0
"Reno, NV","39900",2010,365,221,140,4,0,0,0,122,80,47,0,57,273,24,11
"Richmond, VA","40060",2010,365,140,200,21,4,0,0,182,93,54,0,37,146,182,0
"Richmond-Berea, KY","40080",2010,115,40,75,0,0,0,0,85,65,53,0,0,0,115,0
"Riverside-San Bernardino-Ontario, CA","40140",2010,365,3,200,91,63,8,0,219,172,93,0,4,189,149,23
"Riverton, WY","40180",2010,365,228,136,1,0,0,0,112,71,48,0,0,323,39,3
"Roanoke, VA","40220",2010,365,149,210,6,0,0,0,119,76,53,0,9,93,263,0
"Rochester, MN","40340",2010,360,184,172,4,0,0,0,123,74,50,0,0,90,270,0
"Rochester, NY","40380",2010,365,247,111,7,0,0,0,112,67,41,3,0,193,169,0
"Rock Springs, WY","40540",2010,365,245,117,3,0,0,0,112,66,45,0,5,302,20,38
"Rockford, IL","40420",2010,365,299,64,2,0,0,0,117,58,37,4,0,292,69,0
"Rockland, ME","40500",2010,212,191,18,2,1,0,0,166,50,40,0,0,212,0,0
"Rocky Mount, NC","40580",2010,263,147,112,4,0,0,0,136,77,48,0,0,185,78,0
"Rome, GA","40660",2010,363,54,307,0,2,0,0,156,77,61,0,0,0,363,0
"Roseburg, OR","40700",2010,363,316,47,0,0,0,0,68,52,28,0,0,0,363,0
"Roswell, NM","40740",2010,128,118,10,0,0,0,0,75,47,27,0,0,0,119,9
"Ruidoso, NM","40760",2010,103,100,2,1,0,0,0,127,29,15,0,0,0,103,0
"Russellville, AR","40780",2010,119,39,80,0,0,0,0,94,65,54,0,0,0,119,0
"Rutland, VT","40860",2010,365,233,131,1,0,0,0,109,67,38,1,51,0,313,0
"Sacramento--Roseville--Arden-Arcade, CA","40900",2010,365,96,227,33,8,1,0,207,107,61,0,4,182,178,1
"Salem, OH","41400",2010,61,59,2,0,0,0,0,58,36,23,0,0,0,0,61
"Salem, OR","41420",2010,365,291,73,1,0,0,0,126,57,31,0,0,117,248,0
"Salinas, CA","41500",2010,365,292,73,0,0,0,0,100,55,40,0,3,187,174,1
"Salisbury, MD-DE","41540",2010,305,170,114,16,5,0,0,187,93,48,0,0,249,56,0
"Salt Lake City, UT","41620",2010,365,127,214,16,7,0,1,501,93,56,0,1,137,212,15
"San Antonio-New Braunfels, TX","41700",2010,365,167,187,9,2,0,0,154,74,51,0,8,108,249,0
"San Diego-Carlsbad, CA","41740",2010,365,35,305,21,4,0,0,192,93,64,0,29,125,209,2
"San Francisco-Oakland-Hayward, CA","41860",2010,365,105,246,13,1,0,0,179,79,55,0,11,49,305,0
"San Jose-Sunnyvale-Santa Clara, CA","41940",2010,365,175,177,11,2,0,0,164,71,51,0,3,143,219,0
"San Juan-Carolina-Caguas, PR","41980",2010,365,331,34,0,0,0,0,100,49,30,21,0,116,48,180
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",2010,365,124,207,33,1,0,0,161,97,55,0,0,205,137,23
"Sandpoint, ID","41760",2010,321,319,1,1,0,0,0,106,19,9,0,0,0,0,321
"Santa Cruz-Watsonville, CA","42100",2010,365,311,54,0,0,0,0,95,53,37,0,0,161,204,0
"Santa Fe, NM","42140",2010,365,304,60,1,0,0,0,101,54,44,0,0,354,11,0
"Santa Maria-Santa Barbara, CA","42200",2010,365,219,139,7,0,0,0,143,67,47,0,1,235,128,1
"Santa Rosa, CA","42220",2010,365,268,97,0,0,0,0,93,59,36,0,4,126,234,1
"Sault Ste. Marie, MI","42300",2010,186,145,38,3,0,0,0,118,66,31,0,0,135,51,0
"Savannah, GA","42340",2010,364,154,210,0,0,0,0,100,67,52,0,0,48,316,0
"Scottsbluff, NE","42420",2010,210,175,35,0,0,0,0,80,54,43,0,0,148,62,0
"Scranton--Wilkes-Barre--Hazleton, PA","42540",2010,365,208,148,9,0,0,0,140,75,46,0,15,110,235,5
"Searcy, AR","42620",2010,117,37,80,0,0,0,0,90,66,56,0,0,0,117,0
"Seattle-Tacoma-Bellevue, WA","42660",2010,365,189,173,3,0,0,0,122,68,49,0,0,83,282,0
"Sebastian-Vero Beach, FL","42680",2010,339,288,51,0,0,0,0,90,58,39,0,0,339,0,0
"Sebring, FL","42700",2010,348,312,36,0,0,0,0,97,51,36,0,0,348,0,0
"Seneca, SC","42860",2010,354,276,76,2,0,0,0,119,61,41,0,0,293,61,0
"Sevierville, TN","42940",2010,363,183,153,27,0,0,0,147,97,50,0,0,363,0,0
"Seymour, IN","42980",2010,172,127,43,2,0,0,0,105,74,45,0,0,172,0,0
"Sheboygan, WI","43100",2010,189,146,31,9,3,0,0,166,87,41,0,0,189,0,0
"Shelton, WA","43220",2010,365,316,49,0,0,0,0,76,54,28,0,0,0,365,0
"Sheridan, WY","43260",2010,365,320,45,0,0,0,0,95,54,22,0,0,0,120,245
"Show Low, AZ","43320",2010,364,279,83,2,0,0,0,112,61,44,0,0,359,2,3
"Shreveport-Bossier City, LA","43340",2010,365,153,195,15,2,0,0,161,84,53,0,0,167,198,0
"Sierra Vista-Douglas, AZ","43420",2010,363,244,115,4,0,0,0,112,67,45,0,0,324,37,2
"Silver City, NM","43500",2010,365,290,73,2,0,0,0,126,61,45,0,0,355,10,0
"Sioux City, IA-NE-SD","43580",2010,365,201,161,3,0,0,0,127,73,48,0,0,96,261,8
"Sioux Falls, SD","43620",2010,365,190,174,1,0,0,0,122,74,49,0,3,115,242,5
"Somerset, KY","43700",2010,298,224,74,0,0,0,0,100,62,44,0,0,245,53,0
"Somerset, PA","43740",2010,364,300,58,6,0,0,0,126,64,37,0,0,364,0,0
"Sonora, CA","43760",2010,365,274,83,8,0,0,0,147,80,41,0,0,365,0,0
"South Bend-Mishawaka, IN-MI","43780",2010,355,97,245,13,0,0,0,128,82,58,0,5,46,304,0
"Spartanburg, SC","43900",2010,361,122,221,18,0,0,0,140,90,56,0,0,153,208,0
"Spokane-Spokane Valley, WA","44060",2010,365,184,180,1,0,0,0,103,71,50,0,0,86,269,10
"Springfield, IL","44100",2010,365,272,92,1,0,0,0,105,65,40,41,0,237,87,0
"Springfield, MA","44140",2010,365,184,169,11,1,0,0,164,74,50,0,7,155,203,0
"Springfield, MO","44180",2010,325,213,111,1,0,0,0,101,77,44,7,58,192,67,1
"Springfield, OH","44220",2010,350,123,217,10,0,0,0,136,84,57,0,0,123,227,0
"St. Cloud, MN","41060",2010,359,244,113,2,0,0,0,120,60,40,0,0,118,241,0
"St. George, UT","41100",2010,365,210,147,8,0,0,0,108,80,48,0,0,354,11,0
"St. Joseph, MO-KS","41140",2010,355,131,218,6,0,0,0,136,75,54,0,0,86,262,7
"St. Louis, MO-IL","41180",2010,365,22,297,39,7,0,0,164,108,69,0,0,80,266,19
"St. Marys, PA","41260",2010,358,305,51,2,0,0,0,115,61,37,0,0,358,0,0
"State College, PA","44300",2010,365,187,170,8,0,0,0,133,77,50,0,0,181,184,0
"Steamboat Springs, CO","44460",2010,351,331,20,0,0,0,0,73,37,16,0,0,0,0,351
"Stockton-Lodi, CA","44700",2010,365,168,184,12,1,0,0,174,83,52,0,16,155,194,0
"Summerville, GA","44900",2010,264,203,61,0,0,0,0,97,71,41,0,0,242,0,22
"Syracuse, NY","45060",2010,365,292,67,6,0,0,0,140,67,38,0,0,324,41,0
"Tahlequah, OK","45140",2010,294,227,62,4,1,0,0,151,71,40,0,0,294,0,0
"Talladega-Sylacauga, AL","45180",2010,117,37,80,0,0,0,0,79,66,55,0,0,0,117,0
"Tallahassee, FL","45220",2010,365,111,251,2,1,0,0,160,68,55,0,0,47,318,0
"Tampa-St. Petersburg-Clearwater, FL","45300",2010,365,96,259,9,1,0,0,154,77,56,0,0,102,263,0
"Taos, NM","45340",2010,355,347,8,0,0,0,0,66,36,19,0,0,0,346,9
"Terre Haute, IN","45460",2010,362,108,252,2,0,0,0,115,78,57,0,0,60,302,0
"Texarkana, TX-AR","45500",2010,58,17,41,0,0,0,0,73,71,56,0,0,0,58,0
"The Dalles, OR","45520",2010,365,294,70,1,0,0,0,104,57,25,0,0,0,365,0
"Toledo, OH","45780",2010,360,154,198,7,1,0,0,164,77,53,0,0,90,239,31
"Topeka, KS","45820",2010,365,269,94,2,0,0,0,140,64,41,0,0,243,61,61
"Torrington, CT","45860",2010,365,297,63,4,1,0,0,154,61,38,4,6,322,33,0
"Traverse City, MI","45900",2010,183,140,38,5,0,0,0,112,67,41,0,0,183,0,0
"Trenton, NJ","45940",2010,365,194,138,28,5,0,0,174,97,48,0,3,227,134,1
"Truckee-Grass Valley, CA","46020",2010,365,242,101,21,1,0,0,154,90,44,0,1,342,22,0
"Tucson, AZ","46060",2010,365,204,156,5,0,0,0,141,80,49,0,5,294,9,57
"Tulsa, OK","46140",2010,365,82,275,8,0,0,0,126,84,59,0,0,109,253,3
"Tupelo, MS","46180",2010,365,124,239,2,0,0,0,105,71,54,0,0,66,299,0
"Tuscaloosa, AL","46220",2010,365,47,318,0,0,0,0,90,75,60,0,0,3,362,0
"Twin Falls, ID","46300",2010,351,309,41,1,0,0,0,131,51,32,0,0,0,351,0
"Tyler, TX","46340",2010,365,297,62,6,0,0,0,115,67,38,0,3,362,0,0
"Ukiah, CA","46380",2010,361,250,111,0,0,0,0,75,58,42,0,0,30,305,26
"Urban Honolulu, HI","46520",2010,365,190,174,0,1,0,0,155,59,49,0,1,45,312,7
"Utica-Rome, NY","46540",2010,365,251,113,1,0,0,0,105,65,44,0,0,198,167,0
"Valdosta, GA","46660",2010,332,46,280,4,2,0,0,161,72,59,0,0,0,332,0
"Vallejo-Fairfield, CA","46700",2010,365,242,119,4,0,0,0,136,68,42,0,12,178,175,0
"Vernal, UT","46860",2010,365,156,162,16,18,13,0,219,126,54,0,0,331,34,0
"Victoria, TX","47020",2010,351,320,29,2,0,0,0,112,49,32,0,0,351,0,0
"Vincennes, IN","47180",2010,362,252,106,4,0,0,0,112,72,42,0,0,289,73,0
"Vineland-Bridgeton, NJ","47220",2010,363,236,116,11,0,0,0,143,77,43,0,0,233,130,0
"Vineyard Haven, MA","47240",2010,266,209,47,8,2,0,0,187,67,42,0,0,203,63,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",2010,365,160,189,13,3,0,0,179,83,52,0,4,145,216,0
"Visalia-Porterville, CA","47300",2010,365,65,188,78,34,0,0,197,150,72,0,1,193,171,0
"Wabash, IN","47340",2010,357,316,39,2,0,0,0,105,54,38,0,0,357,0,0
"Waco, TX","47380",2010,365,252,111,2,0,0,0,115,61,44,0,0,170,195,0
"Walla Walla, WA","47460",2010,365,281,84,0,0,0,0,79,57,30,0,0,0,336,29
"Walterboro, SC","47500",2010,345,311,32,2,0,0,0,108,50,36,0,0,345,0,0
"Warner Robins, GA","47580",2010,331,79,252,0,0,0,0,99,73,57,0,0,0,331,0
"Washington Court House, OH","47920",2010,352,277,70,5,0,0,0,129,67,40,0,0,352,0,0
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",2010,365,101,214,37,13,0,0,187,115,60,0,17,143,203,2
"Waterloo-Cedar Falls, IA","47940",2010,365,156,201,8,0,0,0,113,75,53,0,0,103,262,0
"Watertown, SD","47980",2010,364,310,54,0,0,0,0,99,56,23,0,0,0,103,261
"Watertown-Fort Atkinson, WI","48020",2010,194,168,25,1,0,0,0,108,58,41,0,0,194,0,0
"Watertown-Fort Drum, NY","48060",2010,356,317,29,10,0,0,0,143,51,35,0,0,356,0,0
"Wausau, WI","48140",2010,208,195,13,0,0,0,0,80,49,38,0,0,208,0,0
"Weirton-Steubenville, WV-OH","48260",2010,365,103,248,13,1,0,0,152,87,58,0,0,89,274,2
"Wenatchee, WA","48300",2010,365,251,112,2,0,0,0,121,67,29,0,0,0,365,0
"Wheeling, WV-OH","48540",2010,350,86,255,9,0,0,0,140,87,60,0,0,74,276,0
"Whitewater-Elkhorn, WI","48580",2010,196,165,31,0,0,0,0,100,64,41,0,0,196,0,0
"Wichita Falls, TX","48660",2010,309,253,56,0,0,0,0,65,53,34,0,0,0,309,0
"Wichita, KS","48620",2010,365,226,126,13,0,0,0,122,74,45,0,17,276,57,15
"Williamsport, PA","48700",2010,229,176,47,6,0,0,0,119,71,40,0,0,208,0,21
"Wilmington, NC","48900",2010,360,240,119,1,0,0,0,129,61,44,0,0,111,249,0
"Wilmington, OH","48940",2010,213,115,89,9,0,0,0,133,87,49,0,0,213,0,0
"Winchester, VA-WV","49020",2010,261,155,102,3,1,0,0,159,71,46,0,0,167,94,0
"Winona, MN","49100",2010,118,89,29,0,0,0,0,94,56,31,0,0,0,118,0
"Winston-Salem, NC","49180",2010,365,95,246,21,3,0,0,169,93,58,0,3,105,257,0
"Worcester, MA-CT","49340",2010,365,187,171,7,0,0,0,143,74,50,0,2,167,196,0
"Yakima, WA","49420",2010,365,244,117,4,0,0,0,140,72,34,0,0,0,365,0
"York-Hanover, PA","49620",2010,365,139,206,18,2,0,0,156,90,56,0,14,108,242,1
"Youngstown-Warren-Boardman, OH-PA","49660",2010,365,116,233,15,1,0,0,159,84,58,0,0,114,251,0
"Yuba City, CA","49700",2010,365,163,198,3,1,0,0,177,71,52,0,4,110,251,0
"Yuma, AZ","49740",2010,358,259,91,8,0,0,0,147,80,41,0,0,182,26,150
