"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"North Carolina","Granville",2013,214,191,23,0,0,0,0,93,51,38,0,0,214,0,0
"North Carolina","Guilford",2013,357,223,133,1,0,0,0,105,60,44,0,0,82,275,0
"North Carolina","Haywood",2013,265,191,74,0,0,0,0,97,61,45,0,0,188,77,0
"North Carolina","Hyde",2013,108,95,13,0,0,0,0,61,52,29,0,0,0,108,0
"North Carolina","Jackson",2013,253,182,70,1,0,0,0,119,59,46,0,0,173,80,0
"North Carolina","Johnston",2013,261,213,48,0,0,0,0,97,55,37,0,0,170,91,0
"North Carolina","Lee",2013,56,56,0,0,0,0,0,41,37,31,0,0,56,0,0
"North Carolina","Lenoir",2013,262,217,45,0,0,0,0,100,55,38,0,0,174,88,0
"North Carolina","Lincoln",2013,214,194,18,2,0,0,0,105,50,40,0,0,214,0,0
"North Carolina","Macon",2013,346,330,16,0,0,0,0,84,46,32,0,0,346,0,0
"North Carolina","Martin",2013,362,178,184,0,0,0,0,90,62,51,0,0,75,287,0
"North Carolina","McDowell",2013,347,230,117,0,0,0,0,72,58,41,0,0,0,347,0
"North Carolina","Mecklenburg",2013,365,188,175,2,0,0,0,101,64,49,0,1,118,246,0
"North Carolina","Mitchell",2013,118,76,42,0,0,0,0,71,61,42,0,0,0,118,0
"North Carolina","Montgomery",2013,361,274,87,0,0,0,0,80,60,42,0,0,205,156,0
"North Carolina","New Hanover",2013,359,187,172,0,0,0,0,97,64,49,0,0,84,275,0
"North Carolina","Person",2013,211,197,13,1,0,0,0,105,47,37,0,0,211,0,0
"North Carolina","Pitt",2013,262,219,43,0,0,0,0,100,55,37,0,0,169,93,0
"North Carolina","Robeson",2013,117,81,36,0,0,0,0,68,58,39,0,0,0,117,0
"North Carolina","Rockingham",2013,212,188,23,1,0,0,0,105,51,40,0,0,212,0,0
"North Carolina","Rowan",2013,365,208,156,1,0,0,0,108,62,47,0,0,137,228,0
"North Carolina","Swain",2013,355,236,119,0,0,0,0,93,60,43,0,0,105,250,0
"North Carolina","Union",2013,205,182,23,0,0,0,0,84,51,38,0,0,205,0,0
"North Carolina","Wake",2013,365,151,214,0,0,0,0,91,66,52,0,0,65,300,0
"North Carolina","Watauga",2013,122,95,26,0,1,0,0,154,57,34,0,0,0,122,0
"North Carolina","Wayne",2013,359,160,199,0,0,0,0,90,66,52,0,0,0,359,0
"North Carolina","Yancey",2013,211,169,42,0,0,0,0,97,61,46,0,0,211,0,0
"North Dakota","Billings",2013,365,345,20,0,0,0,0,77,49,38,0,0,351,14,0
"North Dakota","Burke",2013,365,303,62,0,0,0,0,93,55,37,0,1,237,124,3
"North Dakota","Burleigh",2013,365,296,69,0,0,0,0,84,55,39,0,9,218,135,3
"North Dakota","Cass",2013,355,272,83,0,0,0,0,89,59,42,2,7,162,179,5
"North Dakota","Dunn",2013,363,327,36,0,0,0,0,67,50,35,0,2,265,73,23
"North Dakota","McKenzie",2013,365,326,39,0,0,0,0,74,51,38,0,0,323,42,0
"North Dakota","Mercer",2013,365,300,65,0,0,0,0,76,54,39,0,2,196,166,1
"North Dakota","Oliver",2013,365,314,51,0,0,0,0,84,53,38,0,0,283,82,0
"North Dakota","Williams",2013,363,195,167,1,0,0,0,102,63,49,0,0,65,282,16
"Ohio","Adams",2013,362,261,101,0,0,0,0,74,56,38,0,0,0,362,0
"Ohio","Allen",2013,362,268,92,2,0,0,0,112,61,40,0,0,148,214,0
"Ohio","Ashtabula",2013,213,178,33,2,0,0,0,108,64,39,0,0,213,0,0
"Ohio","Athens",2013,57,37,20,0,0,0,0,69,58,44,0,0,0,57,0
"Ohio","Butler",2013,365,232,130,3,0,0,0,119,71,44,0,0,257,104,4
"Ohio","Clark",2013,365,157,202,6,0,0,0,112,71,52,0,0,93,272,0
"Ohio","Clermont",2013,344,144,199,1,0,0,0,126,69,53,0,0,63,281,0
"Ohio","Clinton",2013,213,184,28,1,0,0,0,122,54,41,0,0,213,0,0
"Ohio","Columbiana",2013,61,61,0,0,0,0,0,43,26,17,0,0,0,0,61
"Ohio","Cuyahoga",2013,365,104,256,4,1,0,0,151,76,58,4,6,54,294,7
"Ohio","Delaware",2013,211,175,33,3,0,0,0,112,58,41,0,0,211,0,0
"Ohio","Fayette",2013,332,304,26,2,0,0,0,108,49,35,0,0,332,0,0
"Ohio","Franklin",2013,365,155,204,6,0,0,0,136,69,52,0,1,90,274,0
"Ohio","Geauga",2013,214,182,31,1,0,0,0,112,54,39,0,0,214,0,0
"Ohio","Greene",2013,365,170,192,2,1,0,0,162,67,51,0,0,107,258,0
"Ohio","Hamilton",2013,365,65,296,4,0,0,0,112,77,61,0,0,48,317,0
"Ohio","Jefferson",2013,360,158,198,4,0,0,0,147,70,53,0,0,78,282,0
"Ohio","Knox",2013,214,182,30,2,0,0,0,108,58,40,0,0,214,0,0
"Ohio","Lake",2013,365,167,195,3,0,0,0,150,69,52,0,0,79,285,1
"Ohio","Lawrence",2013,364,159,204,1,0,0,0,105,67,52,0,0,53,311,0
"Ohio","Licking",2013,214,190,23,1,0,0,0,105,51,41,0,0,214,0,0
"Ohio","Lorain",2013,362,243,119,0,0,0,0,94,61,40,0,0,101,261,0
"Ohio","Lucas",2013,361,171,189,1,0,0,0,108,65,52,0,0,69,292,0
"Ohio","Madison",2013,213,177,36,0,0,0,0,97,61,42,0,0,213,0,0
"Ohio","Mahoning",2013,360,152,207,1,0,0,0,119,68,53,0,0,37,323,0
"Ohio","Medina",2013,257,200,57,0,0,0,0,97,60,41,0,0,177,80,0
"Ohio","Miami",2013,214,175,37,2,0,0,0,105,61,42,0,0,214,0,0
"Ohio","Montgomery",2013,365,137,223,5,0,0,0,113,71,54,5,0,70,290,0
"Ohio","Noble",2013,348,285,62,1,0,0,0,108,58,38,0,0,281,67,0
"Ohio","Portage",2013,237,198,39,0,0,0,0,90,56,32,0,0,154,83,0
"Ohio","Preble",2013,361,157,203,1,0,0,0,113,67,52,0,0,96,265,0
"Ohio","Scioto",2013,365,307,58,0,0,0,0,78,55,19,0,0,0,120,245
"Ohio","Stark",2013,365,130,232,3,0,0,0,112,70,53,1,0,69,295,0
"Ohio","Summit",2013,365,281,82,2,0,0,0,146,61,32,101,0,148,116,0
"Ohio","Trumbull",2013,365,189,175,1,0,0,0,133,65,49,0,0,68,297,0
"Ohio","Warren",2013,349,30,316,3,0,0,0,112,74,60,0,0,18,331,0
"Ohio","Washington",2013,213,192,20,1,0,0,0,112,50,41,0,0,213,0,0
"Ohio","Wood",2013,214,186,28,0,0,0,0,100,54,39,0,0,214,0,0
"Oklahoma","Adair",2013,365,131,231,3,0,0,0,105,72,55,0,0,118,246,1
"Oklahoma","Bryan",2013,137,113,22,2,0,0,0,126,71,35,0,0,137,0,0
"Oklahoma","Caddo",2013,343,326,17,0,0,0,0,97,44,28,0,0,343,0,0
"Oklahoma","Canadian",2013,350,297,49,4,0,0,0,112,58,38,0,13,337,0,0
"Oklahoma","Carter",2013,62,39,23,0,0,0,0,72,60,44,0,0,0,62,0
"Oklahoma","Cherokee",2013,289,245,43,1,0,0,0,101,64,40,0,0,289,0,0
"Oklahoma","Cleveland",2013,355,159,194,2,0,0,0,112,67,53,0,0,143,212,0
"Oklahoma","Comanche",2013,365,199,160,6,0,0,0,119,74,48,0,0,206,159,0
"Oklahoma","Creek",2013,353,307,44,2,0,0,0,108,58,39,0,0,353,0,0
"Oklahoma","Dewey",2013,365,202,160,3,0,0,0,112,68,48,0,0,193,172,0
"Oklahoma","Ellis",2013,114,98,16,0,0,0,0,61,54,27,0,0,0,114,0
"Oklahoma","Jefferson",2013,287,207,72,8,0,0,0,133,77,43,0,0,287,0,0
"Oklahoma","Kay",2013,365,156,205,4,0,0,0,115,71,53,0,0,107,258,0
"Oklahoma","Love",2013,277,135,127,15,0,0,0,150,84,51,0,0,156,121,0
"Oklahoma","Mayes",2013,275,229,44,2,0,0,0,112,61,40,0,0,275,0,0
"Oklahoma","McClain",2013,335,288,45,2,0,0,0,112,58,38,0,0,335,0,0
"Oklahoma","Muskogee",2013,363,347,16,0,0,0,0,69,40,19,0,0,0,0,363
"Oklahoma","Oklahoma",2013,365,176,182,7,0,0,0,147,77,51,0,13,187,165,0
"Oklahoma","Ottawa",2013,364,215,148,1,0,0,0,108,65,46,0,0,100,255,9
"Oklahoma","Pittsburg",2013,363,180,176,7,0,0,0,108,71,51,0,0,144,219,0
"Oklahoma","Pottawatomie",2013,230,203,26,1,0,0,0,126,58,39,0,0,230,0,0
"Oklahoma","Sequoyah",2013,365,276,88,1,0,0,0,105,62,39,0,49,203,74,39
"Oklahoma","Tulsa",2013,365,131,226,8,0,0,0,136,80,55,0,0,123,242,0
"Oregon","Baker",2013,365,223,142,0,0,0,0,95,63,44,0,0,0,365,0
"Oregon","Benton",2013,355,282,72,1,0,0,0,109,63,22,0,0,0,355,0
"Oregon","Clackamas",2013,215,199,16,0,0,0,0,84,49,34,0,0,94,121,0
"Oregon","Columbia",2013,361,296,65,0,0,0,0,92,57,31,0,0,98,263,0
"Oregon","Coos",2013,186,182,4,0,0,0,0,62,30,13,0,0,0,186,0
"Oregon","Crook",2013,365,198,154,11,2,0,0,151,82,47,0,0,0,365,0
"Oregon","Deschutes",2013,365,276,89,0,0,0,0,86,59,39,0,0,77,288,0
"Oregon","Douglas",2013,365,260,105,0,0,0,0,93,64,41,0,0,0,365,0
"Oregon","Grant",2013,351,153,195,3,0,0,0,145,72,52,0,0,0,351,0
"Oregon","Harney",2013,363,215,140,8,0,0,0,142,76,44,0,0,0,363,0
"Oregon","Jackson",2013,365,148,194,12,8,3,0,263,93,55,0,0,71,294,0
"Oregon","Jefferson",2013,265,212,53,0,0,0,0,73,54,31,0,0,0,265,0
"Oregon","Josephine",2013,365,190,156,6,7,4,2,450,84,49,0,0,0,365,0
"Oregon","Klamath",2013,364,178,160,22,4,0,0,168,91,51,0,0,0,364,0
"Oregon","Lake",2013,363,211,114,18,20,0,0,198,108,43,0,0,0,363,0
"Oregon","Lane",2013,365,202,142,20,1,0,0,165,84,46,0,0,97,267,1
"Oregon","Linn",2013,365,253,107,5,0,0,0,111,68,31,0,0,0,365,0
"Oregon","Marion",2013,361,247,109,5,0,0,0,123,69,37,0,0,117,244,0
"Oregon","Multnomah",2013,365,245,115,5,0,0,0,116,69,40,2,3,139,221,0
"Oregon","Umatilla",2013,364,220,138,6,0,0,0,115,68,45,0,0,97,267,0
"Oregon","Union",2013,365,221,139,5,0,0,0,145,74,44,0,0,0,365,0
"Oregon","Wallowa",2013,364,260,104,0,0,0,0,98,58,37,0,0,0,364,0
"Oregon","Wasco",2013,361,275,82,3,1,0,0,183,58,35,0,0,0,361,0
"Oregon","Washington",2013,365,247,109,8,1,0,0,152,70,36,0,0,133,232,0
"Pennsylvania","Adams",2013,365,173,189,3,0,0,0,120,71,52,1,5,133,226,0
"Pennsylvania","Allegheny",2013,365,98,254,12,1,0,0,190,82,57,0,1,63,301,0
"Pennsylvania","Armstrong",2013,360,127,226,6,1,0,0,174,74,53,0,0,112,248,0
"Pennsylvania","Beaver",2013,365,150,209,5,1,0,0,166,72,53,0,1,101,263,0
"Pennsylvania","Berks",2013,365,132,221,12,0,0,0,141,79,54,0,0,87,278,0
"Pennsylvania","Blair",2013,365,120,242,3,0,0,0,115,71,54,0,0,62,303,0
"Pennsylvania","Bradford",2013,306,304,2,0,0,0,0,64,44,31,0,5,301,0,0
"Pennsylvania","Bucks",2013,365,163,188,14,0,0,0,128,80,52,0,0,114,251,0
"Pennsylvania","Cambria",2013,365,134,228,3,0,0,0,129,72,54,0,2,61,300,2
"Pennsylvania","Centre",2013,365,210,153,2,0,0,0,112,66,47,0,1,152,212,0
"Pennsylvania","Chester",2013,365,154,208,3,0,0,0,113,73,53,0,0,102,263,0
"Pennsylvania","Clearfield",2013,347,313,34,0,0,0,0,97,50,36,0,0,347,0,0
"Pennsylvania","Cumberland",2013,364,141,214,9,0,0,0,135,70,54,0,0,0,364,0
"Pennsylvania","Dauphin",2013,365,139,217,9,0,0,0,139,79,55,0,0,102,262,1
"Pennsylvania","Delaware",2013,365,139,221,5,0,0,0,119,75,54,0,5,111,247,2
"Pennsylvania","Elk",2013,361,332,28,1,0,0,0,105,49,36,0,0,361,0,0
"Pennsylvania","Erie",2013,365,130,235,0,0,0,0,100,72,55,0,3,64,298,0
"Pennsylvania","Franklin",2013,344,279,61,4,0,0,0,115,61,40,0,0,344,0,0
"Pennsylvania","Greene",2013,340,305,33,2,0,0,0,126,51,38,0,0,340,0,0
"Pennsylvania","Indiana",2013,352,305,42,4,1,0,0,169,58,36,0,0,352,0,0
"Pennsylvania","Lackawanna",2013,365,208,156,1,0,0,0,101,67,46,0,7,160,198,0
"Pennsylvania","Lancaster",2013,365,152,205,8,0,0,0,142,77,54,0,1,104,260,0
"Pennsylvania","Lawrence",2013,365,339,23,3,0,0,0,136,49,34,0,0,328,0,37
"Pennsylvania","Lebanon",2013,365,169,185,11,0,0,0,141,74,52,0,0,160,205,0
"Pennsylvania","Lehigh",2013,365,317,46,2,0,0,0,101,54,35,0,0,344,0,21
"Pennsylvania","Luzerne",2013,365,339,25,1,0,0,0,108,49,33,0,0,350,0,15
"Pennsylvania","Lycoming",2013,361,330,31,0,0,0,0,97,48,34,0,0,358,0,3
"Pennsylvania","Mercer",2013,365,143,219,3,0,0,0,147,73,53,0,0,105,260,0
"Pennsylvania","Monroe",2013,365,200,164,1,0,0,0,101,64,48,0,0,134,231,0
"Pennsylvania","Montgomery",2013,365,201,158,6,0,0,0,115,71,48,0,0,149,216,0
"Pennsylvania","Northampton",2013,365,126,232,7,0,0,0,134,74,55,0,0,69,296,0
"Pennsylvania","Perry",2013,365,329,36,0,0,0,0,93,50,36,0,16,349,0,0
"Pennsylvania","Philadelphia",2013,365,97,258,10,0,0,0,122,79,58,0,3,85,276,1
"Pennsylvania","Somerset",2013,318,294,23,1,0,0,0,105,49,35,0,0,318,0,0
"Pennsylvania","Tioga",2013,365,326,38,1,0,0,0,112,51,36,0,12,353,0,0
"Pennsylvania","Washington",2013,365,112,249,4,0,0,0,147,72,55,0,1,67,297,0
"Pennsylvania","Westmoreland",2013,365,123,239,3,0,0,0,129,73,55,0,0,70,295,0
"Pennsylvania","York",2013,365,169,190,6,0,0,0,143,76,52,0,1,144,220,0
"Puerto Rico","Adjuntas",2013,93,85,8,0,0,0,0,59,48,22,0,0,0,93,0
"Puerto Rico","Bayamon",2013,357,351,5,1,0,0,0,106,28,9,265,0,0,92,0
"Puerto Rico","Catano",2013,365,358,7,0,0,0,0,60,32,19,0,0,66,0,299
"Puerto Rico","Fajardo",2013,324,321,3,0,0,0,0,52,32,19,0,0,0,0,324
"Puerto Rico","Guayama",2013,123,117,6,0,0,0,0,57,43,21,0,0,0,77,46
"Puerto Rico","Guayanilla",2013,112,108,4,0,0,0,0,55,44,25,0,0,0,112,0
"Puerto Rico","Guaynabo",2013,331,292,39,0,0,0,0,68,51,29,0,0,0,98,233
"Puerto Rico","Humacao",2013,110,104,6,0,0,0,0,58,41,21,0,0,0,110,0
"Puerto Rico","Juncos",2013,331,331,0,0,0,0,0,33,24,4,0,0,331,0,0
"Puerto Rico","Mayagnez",2013,81,75,6,0,0,0,0,60,48,26,0,0,0,81,0
"Puerto Rico","Ponce",2013,363,335,28,0,0,0,0,61,48,28,46,0,0,79,238
"Puerto Rico","San Juan",2013,348,348,0,0,0,0,0,32,23,16,348,0,0,0,0
"Rhode Island","Kent",2013,362,291,65,6,0,0,0,143,57,40,0,0,174,188,0
"Rhode Island","Providence",2013,365,173,186,6,0,0,0,150,67,52,0,0,113,251,1
"Rhode Island","Washington",2013,360,293,58,8,1,0,0,169,57,39,0,0,219,141,0
"South Carolina","Abbeville",2013,195,190,5,0,0,0,0,80,44,33,0,0,195,0,0
"South Carolina","Aiken",2013,219,209,10,0,0,0,0,80,49,37,0,0,219,0,0
"South Carolina","Anderson",2013,221,211,10,0,0,0,0,80,46,34,0,0,221,0,0
"South Carolina","Berkeley",2013,234,230,4,0,0,0,0,71,46,32,0,0,234,0,0
"South Carolina","Charleston",2013,365,228,137,0,0,0,0,84,60,44,0,5,41,319,0
"South Carolina","Cherokee",2013,242,209,32,1,0,0,0,101,54,40,0,0,242,0,0
"South Carolina","Chesterfield",2013,350,183,167,0,0,0,0,80,63,49,0,0,69,280,1
"South Carolina","Colleton",2013,334,240,94,0,0,0,0,100,58,39,0,0,93,241,0
"South Carolina","Darlington",2013,227,216,11,0,0,0,0,93,47,36,0,0,227,0,0
"South Carolina","Edgefield",2013,325,232,93,0,0,0,0,78,57,39,0,0,78,247,0
"South Carolina","Florence",2013,219,94,125,0,0,0,0,77,66,52,0,0,0,219,0
"South Carolina","Georgetown",2013,356,354,2,0,0,0,0,53,25,15,0,0,0,0,356
"South Carolina","Greenville",2013,365,216,149,0,0,0,0,93,62,46,0,26,111,225,3
"South Carolina","Lexington",2013,365,201,164,0,0,0,0,82,61,47,0,0,0,344,21
"South Carolina","Oconee",2013,145,144,1,0,0,0,0,67,45,36,0,0,145,0,0
"South Carolina","Pickens",2013,237,218,19,0,0,0,0,97,49,38,0,0,237,0,0
"South Carolina","Richland",2013,365,204,161,0,0,0,0,97,62,47,1,4,94,264,2
"South Carolina","Spartanburg",2013,356,182,173,1,0,0,0,105,64,49,0,0,75,281,0
"South Carolina","York",2013,251,227,24,0,0,0,0,87,50,38,0,0,251,0,0
"South Dakota","Brookings",2013,365,309,56,0,0,0,0,93,56,39,0,0,289,58,18
"South Dakota","Brown",2013,121,90,31,0,0,0,0,77,60,34,0,0,0,115,6
"South Dakota","Codington",2013,361,198,163,0,0,0,0,84,64,48,0,0,0,331,30
"South Dakota","Custer",2013,365,325,40,0,0,0,0,74,51,41,0,0,352,13,0
"South Dakota","Jackson",2013,364,304,60,0,0,0,0,93,54,37,0,0,274,89,1
"South Dakota","Meade",2013,349,320,29,0,0,0,0,87,50,39,0,0,346,0,3
"South Dakota","Minnehaha",2013,365,206,159,0,0,0,0,99,68,48,1,0,159,205,0
"South Dakota","Pennington",2013,365,214,151,0,0,0,0,94,61,44,0,6,0,254,105
"South Dakota","Union",2013,365,170,194,1,0,0,0,114,68,51,0,3,53,302,7
"Tennessee","Anderson",2013,237,221,16,0,0,0,0,77,49,38,0,0,237,0,0
"Tennessee","Blount",2013,365,282,82,1,0,0,0,105,58,42,0,0,300,65,0
"Tennessee","Claiborne",2013,347,331,16,0,0,0,0,80,46,36,0,0,347,0,0
"Tennessee","Davidson",2013,365,144,220,1,0,0,0,101,64,53,0,0,41,324,0
"Tennessee","DeKalb",2013,346,332,14,0,0,0,0,97,47,36,0,0,346,0,0
"Tennessee","Dyer",2013,99,57,42,0,0,0,0,70,63,48,0,0,0,99,0
"Tennessee","Hamilton",2013,288,200,87,1,0,0,0,101,61,45,0,0,191,97,0
"Tennessee","Jefferson",2013,242,197,43,2,0,0,0,101,61,43,0,0,242,0,0
"Tennessee","Knox",2013,362,161,201,0,0,0,0,87,64,52,0,0,70,292,0
"Tennessee","Lawrence",2013,110,68,42,0,0,0,0,68,60,44,0,0,0,110,0
"Tennessee","Loudon",2013,281,209,72,0,0,0,0,80,59,43,0,0,199,82,0
"Tennessee","Madison",2013,114,71,43,0,0,0,0,72,60,44,0,0,0,114,0
"Tennessee","Maury",2013,109,75,34,0,0,0,0,63,58,41,0,0,0,109,0
"Tennessee","McMinn",2013,100,59,41,0,0,0,0,69,62,47,0,0,0,100,0
"Tennessee","Meigs",2013,233,218,15,0,0,0,0,100,49,39,0,0,233,0,0
"Tennessee","Montgomery",2013,355,206,149,0,0,0,0,80,61,46,0,10,0,340,5
"Tennessee","Putnam",2013,113,73,40,0,0,0,0,70,59,44,0,0,0,113,0
"Tennessee","Roane",2013,365,69,295,1,0,0,0,121,71,58,0,0,0,364,1
"Tennessee","Sevier",2013,364,299,65,0,0,0,0,100,58,44,0,0,364,0,0
"Tennessee","Shelby",2013,365,153,209,3,0,0,0,122,70,52,0,0,88,277,0
"Tennessee","Sullivan",2013,365,271,93,1,0,0,0,101,58,41,3,129,167,66,0
"Tennessee","Sumner",2013,283,191,92,0,0,0,0,100,64,45,0,0,200,83,0
"Tennessee","Union",2013,358,353,5,0,0,0,0,70,36,18,0,0,0,0,358
"Tennessee","Williamson",2013,244,227,17,0,0,0,0,87,48,37,0,0,244,0,0
"Tennessee","Wilson",2013,239,217,22,0,0,0,0,77,50,39,0,0,239,0,0
"Texas","Bell",2013,362,294,64,4,0,0,0,115,67,40,0,0,362,0,0
"Texas","Bexar",2013,365,149,199,15,2,0,0,154,79,53,0,0,150,215,0
"Texas","Bowie",2013,57,29,28,0,0,0,0,95,71,50,0,0,0,57,0
"Texas","Brazoria",2013,365,316,41,5,3,0,0,172,58,34,0,12,353,0,0
"Texas","Brewster",2013,360,266,94,0,0,0,0,90,61,44,0,0,296,64,0
"Texas","Cameron",2013,365,196,169,0,0,0,0,96,71,49,0,0,97,268,0
"Texas","Collin",2013,362,277,71,14,0,0,0,140,77,40,0,0,362,0,0
"Texas","Culberson",2013,101,85,14,2,0,0,0,120,54,28,0,0,0,101,0
"Texas","Dallas",2013,365,80,264,20,1,0,0,154,90,57,0,6,81,274,4
"Texas","Denton",2013,365,194,139,30,2,0,0,161,97,49,0,4,225,136,0
"Texas","Ector",2013,365,254,110,1,0,0,0,112,58,41,0,0,0,365,0
"Texas","El Paso",2013,365,97,254,11,3,0,0,168,85,58,0,11,104,238,12
"Texas","Ellis",2013,365,187,170,8,0,0,0,150,77,50,0,1,150,214,0
"Texas","Fayette",2013,362,255,107,0,0,0,0,88,59,38,0,0,0,362,0
"Texas","Galveston",2013,364,268,95,1,0,0,0,112,59,43,0,2,180,182,0
"Texas","Gregg",2013,364,310,50,4,0,0,0,129,54,35,0,3,361,0,0
"Texas","Harris",2013,365,78,268,17,2,0,0,197,82,57,0,12,69,283,1
"Texas","Harrison",2013,365,213,149,3,0,0,0,108,66,47,0,0,148,217,0
"Texas","Hidalgo",2013,365,224,140,1,0,0,0,106,69,45,0,0,72,291,2
"Texas","Hood",2013,360,298,56,5,1,0,0,169,67,37,0,0,360,0,0
"Texas","Hunt",2013,365,313,49,3,0,0,0,115,61,38,0,3,362,0,0
"Texas","Jefferson",2013,365,160,198,7,0,0,0,122,70,52,0,0,98,267,0
"Texas","Johnson",2013,352,289,52,11,0,0,0,143,71,37,0,0,352,0,0
"Texas","Kaufman",2013,365,216,144,5,0,0,0,133,69,46,0,1,194,170,0
"Texas","Kleberg",2013,349,232,116,1,0,0,0,107,61,41,0,0,0,349,0
"Texas","Lubbock",2013,334,257,76,0,1,0,0,170,54,35,0,0,0,334,0
"Texas","Maverick",2013,330,237,92,1,0,0,0,105,60,38,0,0,0,330,0
"Texas","McLennan",2013,361,233,124,4,0,0,0,115,67,45,2,3,205,151,0
"Texas","Montgomery",2013,363,194,163,6,0,0,0,150,69,48,0,0,148,215,0
"Texas","Navarro",2013,365,207,153,5,0,0,0,126,71,47,0,1,176,188,0
"Texas","Nueces",2013,365,218,147,0,0,0,0,100,69,46,0,0,125,239,1
"Texas","Orange",2013,365,233,131,1,0,0,0,129,64,46,0,1,138,226,0
"Texas","Parker",2013,339,279,50,10,0,0,0,140,71,38,0,0,339,0,0
"Texas","Polk",2013,273,251,21,1,0,0,0,101,50,35,0,0,273,0,0
"Texas","Potter",2013,349,308,41,0,0,0,0,76,51,29,0,0,0,349,0
"Texas","Randall",2013,355,269,84,2,0,0,0,122,74,43,0,0,355,0,0
"Texas","Rockwall",2013,361,300,52,9,0,0,0,119,67,39,0,0,361,0,0
"Texas","Smith",2013,357,306,47,4,0,0,0,126,61,38,0,3,354,0,0
"Texas","Tarrant",2013,365,141,197,23,4,0,0,187,91,54,0,11,140,214,0
"Texas","Travis",2013,365,191,170,4,0,0,0,129,73,49,0,0,154,211,0
"Texas","Victoria",2013,336,320,16,0,0,0,0,80,46,31,0,0,336,0,0
"Texas","Webb",2013,365,209,153,3,0,0,0,122,69,46,1,0,86,271,7
"Texas","Wichita",2013,345,270,75,0,0,0,0,89,57,35,0,0,0,345,0
"Utah","Box Elder",2013,365,200,143,20,2,0,0,153,90,49,0,0,247,118,0
"Utah","Cache",2013,365,137,184,28,16,0,0,182,114,54,0,17,92,256,0
"Utah","Carbon",2013,362,252,108,2,0,0,0,115,67,44,0,35,327,0,0
"Utah","Daggett",2013,172,112,60,0,0,0,0,90,71,48,0,0,172,0,0
"Utah","Davis",2013,360,281,68,11,0,0,0,140,59,42,0,145,162,53,0
"Utah","Duchesne",2013,365,171,150,17,22,5,0,213,112,51,0,2,341,22,0
"Utah","Garfield",2013,345,305,38,2,0,0,0,105,51,40,0,0,335,10,0
"Utah","Salt Lake",2013,365,169,146,42,8,0,0,163,122,52,0,21,208,133,3
"Utah","San Juan",2013,343,269,74,0,0,0,0,97,64,44,0,0,333,10,0
"Utah","Tooele",2013,343,210,118,15,0,0,0,147,77,47,0,0,142,201,0
"Utah","Uintah",2013,365,126,175,22,23,19,0,238,164,61,0,2,322,41,0
"Utah","Utah",2013,365,166,158,25,14,2,0,205,105,52,0,42,187,134,2
"Utah","Washington",2013,365,274,89,2,0,0,0,112,67,44,0,0,342,23,0
"Utah","Wayne",2013,119,119,0,0,0,0,0,47,26,12,0,0,0,119,0
"Utah","Weber",2013,365,106,219,35,5,0,0,166,105,57,0,1,153,210,1
"Vermont","Bennington",2013,365,294,70,1,0,0,0,101,56,39,0,0,241,124,0
"Vermont","Chittenden",2013,365,260,104,1,0,0,0,133,60,42,0,2,202,161,0
"Vermont","Rutland",2013,362,202,157,3,0,0,0,128,72,46,1,11,0,350,0
"Vermont","Windham",2013,118,113,5,0,0,0,0,58,37,16,0,0,0,118,0
"Virgin Islands","St Croix",2013,25,22,3,0,0,0,0,72,62,23,0,0,0,10,15
"Virgin Islands","St John",2013,111,85,26,0,0,0,0,87,60,32,0,0,0,111,0
"Virginia","Albemarle",2013,364,266,98,0,0,0,0,76,58,40,0,0,109,255,0
"Virginia","Alexandria City",2013,365,321,42,2,0,0,0,115,54,36,4,183,176,0,2
"Virginia","Arlington",2013,365,275,89,1,0,0,0,115,63,39,17,108,153,87,0
"Virginia","Bristol City",2013,113,67,46,0,0,0,0,77,60,43,0,0,0,113,0
"Virginia","Caroline",2013,169,154,15,0,0,0,0,90,50,37,0,0,169,0,0
"Virginia","Carroll",2013,59,59,0,0,0,0,0,31,16,9,0,0,0,0,59
"Virginia","Charles",2013,360,315,44,1,0,0,0,150,53,32,0,114,158,88,0
"Virginia","Chesterfield",2013,260,207,53,0,0,0,0,87,59,39,0,0,175,85,0
"Virginia","Fairfax",2013,365,220,144,1,0,0,0,119,62,46,0,0,108,257,0
"Virginia","Fauquier",2013,211,201,10,0,0,0,0,80,46,33,0,0,211,0,0
"Virginia","Frederick",2013,365,229,135,1,0,0,0,115,62,45,0,0,83,282,0
"Virginia","Fredericksburg City",2013,57,57,0,0,0,0,0,27,18,11,0,0,0,0,57
"Virginia","Giles",2013,356,332,24,0,0,0,0,84,49,38,0,0,356,0,0
"Virginia","Hampton City",2013,359,265,92,2,0,0,0,105,58,39,1,4,116,238,0
"Virginia","Hanover",2013,196,172,23,1,0,0,0,140,54,39,0,0,196,0,0
"Virginia","Henrico",2013,365,225,140,0,0,0,0,100,63,44,0,3,111,251,0
"Virginia","Hopewell City",2013,62,62,0,0,0,0,0,23,17,12,0,0,0,0,62
"Virginia","King William",2013,60,60,0,0,0,0,0,25,18,11,0,0,0,0,60
