"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Iowa","Story",2012,214,175,39,0,0,0,0,87,64,43,0,0,214,0,0
"Iowa","Van Buren",2012,366,184,172,10,0,0,0,129,74,50,0,1,139,225,1
"Iowa","Warren",2012,214,160,52,2,0,0,0,108,74,43,0,0,214,0,0
"Iowa","Woodbury",2012,123,69,54,0,0,0,0,92,66,47,0,0,0,119,4
"Kansas","Chase",2012,117,88,29,0,0,0,0,90,56,35,0,0,0,117,0
"Kansas","Ford",2012,366,365,1,0,0,0,0,94,23,12,0,0,0,0,366
"Kansas","Johnson",2012,364,243,100,18,3,0,0,161,86,41,0,0,312,52,0
"Kansas","Leavenworth",2012,363,270,66,25,2,0,0,174,93,38,0,0,363,0,0
"Kansas","Linn",2012,366,255,97,14,0,0,0,143,77,42,0,8,306,52,0
"Kansas","Neosho",2012,61,60,1,0,0,0,0,59,33,19,0,0,0,0,61
"Kansas","Riley",2012,330,255,60,14,1,0,0,154,84,39,0,0,330,0,0
"Kansas","Sedgwick",2012,366,210,127,26,3,0,0,157,97,47,2,44,238,60,22
"Kansas","Shawnee",2012,366,242,103,21,0,0,0,150,90,44,0,0,302,53,11
"Kansas","Sherman",2012,57,51,6,0,0,0,0,78,51,21,0,0,0,0,57
"Kansas","Sumner",2012,366,248,93,23,2,0,0,156,87,42,0,10,304,52,0
"Kansas","Trego",2012,366,255,98,13,0,0,0,143,77,42,0,0,341,25,0
"Kansas","Wyandotte",2012,361,116,225,19,1,0,0,169,87,55,0,7,111,239,4
"Kentucky","Bell",2012,259,151,104,4,0,0,0,133,76,47,0,0,223,36,0
"Kentucky","Boone",2012,245,179,59,7,0,0,0,150,84,43,0,0,245,0,0
"Kentucky","Boyd",2012,366,221,137,8,0,0,0,143,67,46,0,15,143,201,7
"Kentucky","Bullitt",2012,245,183,56,5,1,0,0,151,77,43,0,0,245,0,0
"Kentucky","Campbell",2012,364,163,180,19,1,1,0,201,80,52,0,9,153,202,0
"Kentucky","Carter",2012,285,208,72,5,0,0,0,150,59,43,0,0,191,93,1
"Kentucky","Christian",2012,284,162,110,12,0,0,0,122,84,48,0,0,207,77,0
"Kentucky","Daviess",2012,366,191,151,20,4,0,0,190,87,49,0,9,163,194,0
"Kentucky","Edmonson",2012,366,265,87,13,1,0,0,161,77,43,1,0,325,40,0
"Kentucky","Fayette",2012,366,146,202,17,1,0,0,151,78,53,0,3,103,260,0
"Kentucky","Greenup",2012,237,158,69,9,1,0,0,154,87,46,0,0,237,0,0
"Kentucky","Hancock",2012,244,168,58,16,2,0,0,179,93,44,0,0,244,0,0
"Kentucky","Hardin",2012,307,171,129,5,2,0,0,161,75,47,0,0,139,168,0
"Kentucky","Henderson",2012,366,190,148,24,4,0,0,164,90,49,0,0,155,210,1
"Kentucky","Jefferson",2012,366,77,261,22,5,1,0,202,87,58,1,0,93,272,0
"Kentucky","Jessamine",2012,243,180,50,13,0,0,0,136,80,43,0,0,243,0,0
"Kentucky","Livingston",2012,242,149,68,21,4,0,0,197,101,46,0,0,242,0,0
"Kentucky","Madison",2012,119,64,55,0,0,0,0,71,59,43,0,0,0,119,0
"Kentucky","Marshall",2012,57,57,0,0,0,0,0,30,22,14,0,0,0,0,57
"Kentucky","McCracken",2012,365,189,153,19,3,1,0,202,87,50,0,16,184,164,1
"Kentucky","Morgan",2012,335,282,49,4,0,0,0,136,61,39,0,0,335,0,0
"Kentucky","Oldham",2012,245,154,69,15,6,1,0,204,97,47,0,0,245,0,0
"Kentucky","Perry",2012,361,128,230,3,0,0,0,126,66,54,0,0,62,299,0
"Kentucky","Pike",2012,361,206,152,3,0,0,0,147,64,47,0,0,117,244,0
"Kentucky","Pulaski",2012,277,191,81,5,0,0,0,133,71,44,0,0,206,71,0
"Kentucky","Simpson",2012,239,192,42,5,0,0,0,129,74,43,0,0,239,0,0
"Kentucky","Trigg",2012,337,263,63,10,1,0,0,159,77,40,0,0,337,0,0
"Kentucky","Warren",2012,359,206,137,16,0,0,0,150,74,47,0,0,170,189,0
"Kentucky","Washington",2012,364,280,72,12,0,0,0,150,77,42,0,0,364,0,0
"Louisiana","Ascension",2012,359,309,46,4,0,0,0,122,61,37,0,19,340,0,0
"Louisiana","Bossier",2012,365,198,163,4,0,0,0,140,67,48,0,0,150,214,1
"Louisiana","Caddo",2012,363,234,124,4,1,0,0,185,67,43,0,0,271,92,0
"Louisiana","Calcasieu",2012,366,199,161,6,0,0,0,136,67,49,0,0,128,238,0
"Louisiana","East Baton Rouge",2012,363,131,221,9,2,0,0,151,80,54,0,2,96,263,2
"Louisiana","Iberville",2012,363,256,94,13,0,0,0,122,67,42,0,5,266,92,0
"Louisiana","Jefferson",2012,360,205,150,5,0,0,0,129,68,48,0,6,130,224,0
"Louisiana","Lafayette",2012,366,146,217,3,0,0,0,129,71,53,0,0,85,279,2
"Louisiana","Lafourche",2012,359,251,104,4,0,0,0,133,69,41,0,0,215,144,0
"Louisiana","Livingston",2012,361,231,125,5,0,0,0,133,67,44,0,1,237,123,0
"Louisiana","Orleans",2012,358,173,182,3,0,0,0,112,67,51,0,0,94,263,1
"Louisiana","Ouachita",2012,366,71,295,0,0,0,0,92,69,57,0,0,30,336,0
"Louisiana","Pointe Coupee",2012,361,281,71,9,0,0,0,150,77,41,0,0,361,0,0
"Louisiana","Rapides",2012,362,62,300,0,0,0,0,90,70,57,0,0,0,362,0
"Louisiana","St. Bernard",2012,359,120,238,1,0,0,0,119,77,55,0,0,112,246,1
"Louisiana","St. Charles",2012,347,308,38,1,0,0,0,119,54,36,0,0,347,0,0
"Louisiana","St. James",2012,365,340,23,2,0,0,0,122,47,33,0,0,365,0,0
"Louisiana","St. John the Baptist",2012,359,284,65,10,0,0,0,129,67,40,0,0,359,0,0
"Louisiana","St. Tammany",2012,359,217,139,3,0,0,0,122,66,46,0,0,164,195,0
"Louisiana","Tangipahoa",2012,114,74,40,0,0,0,0,77,60,45,0,0,0,114,0
"Louisiana","Terrebonne",2012,118,86,32,0,0,0,0,72,59,37,0,0,0,118,0
"Louisiana","West Baton Rouge",2012,366,132,232,1,1,0,0,159,70,54,0,2,47,317,0
"Maine","Androscoggin",2012,363,263,100,0,0,0,0,97,58,39,0,0,102,260,1
"Maine","Aroostook",2012,366,323,43,0,0,0,0,73,51,35,0,0,204,144,18
"Maine","Cumberland",2012,366,278,85,3,0,0,0,126,58,40,1,21,185,157,2
"Maine","Hancock",2012,366,331,34,1,0,0,0,101,50,36,0,0,343,23,0
"Maine","Kennebec",2012,308,297,11,0,0,0,0,90,44,29,0,94,196,0,18
"Maine","Knox",2012,177,165,12,0,0,0,0,97,48,34,0,0,177,0,0
"Maine","Oxford",2012,213,209,4,0,0,0,0,87,44,31,0,0,213,0,0
"Maine","Penobscot",2012,366,294,72,0,0,0,0,87,54,39,0,0,177,189,0
"Maine","Sagadahoc",2012,210,201,9,0,0,0,0,90,47,36,0,0,210,0,0
"Maine","Washington",2012,342,337,5,0,0,0,0,67,44,32,0,0,322,20,0
"Maine","York",2012,214,183,26,5,0,0,0,140,67,41,0,0,214,0,0
"Maryland","Anne Arundel",2012,262,146,99,11,6,0,0,192,90,49,0,0,179,80,3
"Maryland","Baltimore",2012,366,228,113,23,1,1,0,204,89,44,0,68,219,79,0
"Maryland","Baltimore (City)",2012,366,126,235,4,1,0,0,154,77,55,0,8,55,303,0
"Maryland","Calvert",2012,211,142,54,13,1,1,0,206,90,45,0,0,211,0,0
"Maryland","Carroll",2012,213,141,61,10,1,0,0,159,90,45,0,0,213,0,0
"Maryland","Cecil",2012,360,180,156,19,5,0,0,172,87,51,0,0,158,202,0
"Maryland","Charles",2012,196,142,41,10,3,0,0,192,87,45,0,0,196,0,0
"Maryland","Dorchester",2012,365,253,94,14,3,1,0,208,73,41,5,0,282,78,0
"Maryland","Frederick",2012,198,120,64,13,1,0,0,174,90,47,0,0,198,0,0
"Maryland","Garrett",2012,359,213,133,12,1,0,0,154,77,47,3,0,242,114,0
"Maryland","Harford",2012,360,153,185,17,4,1,0,201,83,54,0,0,137,223,0
"Maryland","Kent",2012,356,142,188,19,7,0,0,190,87,54,0,0,143,213,0
"Maryland","Montgomery",2012,360,162,191,6,1,0,0,154,76,52,0,0,109,251,0
"Maryland","Prince George's",2012,366,142,201,17,6,0,0,197,90,54,0,8,140,218,0
"Maryland","Washington",2012,362,162,189,10,1,0,0,151,77,52,0,0,123,239,0
"Massachusetts","Barnstable",2012,258,223,28,6,1,0,0,156,56,37,0,0,199,59,0
"Massachusetts","Berkshire",2012,348,166,175,7,0,0,0,112,75,51,0,0,97,251,0
"Massachusetts","Bristol",2012,353,240,106,6,1,0,0,161,61,43,0,0,121,232,0
"Massachusetts","Dukes",2012,252,207,33,10,2,0,0,187,64,38,0,0,199,53,0
"Massachusetts","Essex",2012,366,206,151,8,1,0,0,164,71,47,0,3,148,215,0
"Massachusetts","Hampden",2012,366,179,176,11,0,0,0,147,74,51,0,8,125,233,0
"Massachusetts","Hampshire",2012,366,281,74,11,0,0,0,140,61,38,0,6,225,135,0
"Massachusetts","Middlesex",2012,365,324,37,3,1,0,0,159,51,34,0,0,348,17,0
"Massachusetts","Norfolk",2012,363,268,89,6,0,0,0,133,60,41,0,0,163,200,0
"Massachusetts","Plymouth",2012,121,82,39,0,0,0,0,78,59,39,0,0,0,121,0
"Massachusetts","Suffolk",2012,366,140,224,1,1,0,0,163,68,53,0,10,38,317,1
"Massachusetts","Worcester",2012,366,228,135,2,1,0,0,166,66,45,0,24,145,196,1
"Michigan","Allegan",2012,240,139,65,25,11,0,0,195,122,47,0,0,167,73,0
"Michigan","Bay",2012,119,83,36,0,0,0,0,87,61,36,0,0,0,119,0
"Michigan","Benzie",2012,182,132,28,22,0,0,0,147,105,43,0,0,182,0,0
"Michigan","Berrien",2012,244,142,72,26,3,1,0,208,112,46,0,0,171,73,0
"Michigan","Cass",2012,177,105,49,20,1,2,0,203,112,46,0,0,177,0,0
"Michigan","Chippewa",2012,270,198,63,9,0,0,0,147,63,38,0,0,116,154,0
"Michigan","Clinton",2012,176,118,46,10,2,0,0,166,93,44,0,0,176,0,0
"Michigan","Genesee",2012,242,155,66,18,3,0,0,172,90,45,0,0,170,72,0
"Michigan","Huron",2012,183,127,38,15,3,0,0,177,100,44,0,0,183,0,0
"Michigan","Ingham",2012,361,269,78,14,0,0,0,147,79,38,0,25,283,53,0
"Michigan","Kalamazoo",2012,243,130,93,18,2,0,0,192,97,48,0,0,166,77,0
"Michigan","Kent",2012,366,180,165,20,1,0,0,159,84,51,0,0,159,207,0
"Michigan","Keweenaw",2012,121,115,6,0,0,0,0,57,43,15,0,0,0,121,0
"Michigan","Lenawee",2012,243,124,94,21,4,0,0,187,101,50,0,0,169,74,0
"Michigan","Macomb",2012,243,142,80,19,1,1,0,202,100,46,0,0,170,73,0
"Michigan","Manistee",2012,241,164,55,22,0,0,0,147,97,40,0,0,174,67,0
"Michigan","Mason",2012,182,131,29,19,3,0,0,156,105,42,0,0,182,0,0
"Michigan","Missaukee",2012,363,284,62,17,0,0,0,147,67,38,0,0,328,35,0
"Michigan","Monroe",2012,124,59,64,1,0,0,0,105,64,52,0,0,0,124,0
"Michigan","Muskegon",2012,242,149,58,26,9,0,0,195,115,45,0,0,169,73,0
"Michigan","Oakland",2012,240,139,83,16,2,0,0,192,97,47,0,0,162,78,0
"Michigan","Ottawa",2012,243,141,81,19,2,0,0,161,93,46,0,0,169,74,0
"Michigan","Schoolcraft",2012,234,195,25,11,3,0,0,169,71,35,0,0,175,59,0
"Michigan","St. Clair",2012,243,146,82,14,0,1,0,202,87,44,0,0,157,86,0
"Michigan","Tuscola",2012,348,288,45,14,1,0,0,159,74,34,0,0,344,0,4
"Michigan","Washtenaw",2012,364,249,93,20,2,0,0,164,87,42,0,0,308,56,0
"Michigan","Wayne",2012,366,107,225,31,2,1,0,208,97,58,0,4,79,249,34
"Michigan","Wexford",2012,334,297,32,5,0,0,0,126,51,33,0,0,334,0,0
"Minnesota","Anoka",2012,366,210,151,4,1,0,0,185,67,47,0,9,169,186,2
"Minnesota","Becker",2012,343,253,89,1,0,0,0,108,61,41,0,0,173,170,0
"Minnesota","Carlton",2012,222,212,9,1,0,0,0,122,45,32,0,0,222,0,0
"Minnesota","Cass",2012,20,17,3,0,0,0,0,64,55,22,0,0,0,20,0
"Minnesota","Cook",2012,334,293,41,0,0,0,0,65,52,25,0,0,0,334,0
"Minnesota","Crow Wing",2012,360,261,99,0,0,0,0,99,58,39,0,0,170,190,0
"Minnesota","Dakota",2012,366,240,126,0,0,0,0,95,60,40,0,67,0,299,0
"Minnesota","Goodhue",2012,223,191,32,0,0,0,0,90,58,38,0,0,223,0,0
"Minnesota","Hennepin",2012,366,216,149,1,0,0,0,104,62,44,16,0,0,350,0
"Minnesota","Lake",2012,365,300,64,1,0,0,0,108,56,33,0,4,155,176,30
"Minnesota","Lyon",2012,364,245,117,2,0,0,0,101,64,43,0,0,148,216,0
"Minnesota","Mille Lacs",2012,221,211,10,0,0,0,0,93,47,33,0,0,221,0,0
"Minnesota","Olmsted",2012,359,215,141,3,0,0,0,112,70,44,0,0,147,212,0
"Minnesota","Ramsey",2012,366,206,159,1,0,0,0,102,62,46,0,0,0,318,48
"Minnesota","Rock",2012,117,89,28,0,0,0,0,69,56,33,0,0,0,117,0
"Minnesota","Saint Louis",2012,366,280,85,1,0,0,0,112,59,38,0,0,231,131,4
"Minnesota","Scott",2012,267,190,75,2,0,0,0,119,64,42,0,0,184,83,0
"Minnesota","Stearns",2012,366,239,126,1,0,0,0,105,61,43,0,0,118,248,0
"Minnesota","Washington",2012,322,168,152,2,0,0,0,107,65,49,0,0,95,223,4
"Minnesota","Winona",2012,120,102,18,0,0,0,0,86,56,27,0,0,0,120,0
"Minnesota","Wright",2012,366,246,120,0,0,0,0,100,61,43,0,0,149,217,0
"Mississippi","Bolivar",2012,360,163,190,7,0,0,0,129,71,52,0,0,87,273,0
"Mississippi","DeSoto",2012,363,160,189,13,1,0,0,151,74,52,0,0,86,277,0
"Mississippi","Forrest",2012,282,123,159,0,0,0,0,76,63,52,0,0,0,282,0
"Mississippi","Hancock",2012,228,197,29,2,0,0,0,108,61,38,0,0,228,0,0
"Mississippi","Harrison",2012,362,189,168,5,0,0,0,136,67,49,0,0,87,275,0
"Mississippi","Hinds",2012,366,146,217,2,1,0,0,156,66,53,0,0,59,307,0
"Mississippi","Jackson",2012,361,305,48,8,0,0,0,119,64,33,0,121,240,0,0
"Mississippi","Jones",2012,58,27,31,0,0,0,0,92,66,52,0,0,0,58,0
"Mississippi","Lauderdale",2012,366,154,212,0,0,0,0,90,63,52,0,0,31,335,0
"Mississippi","Lee",2012,335,152,182,1,0,0,0,140,67,52,0,0,78,257,0
"Mississippi","Yalobusha",2012,354,321,32,1,0,0,0,108,50,36,0,0,354,0,0
"Missouri","Andrew",2012,214,135,62,16,1,0,0,151,97,46,0,0,214,0,0
"Missouri","Boone",2012,212,138,61,13,0,0,0,150,93,45,0,0,212,0,0
"Missouri","Buchanan",2012,349,145,204,0,0,0,0,80,65,53,0,0,0,336,13
"Missouri","Callaway",2012,214,139,64,11,0,0,0,143,87,45,0,0,214,0,0
"Missouri","Cass",2012,364,100,244,19,1,0,0,161,82,57,0,0,95,269,0
"Missouri","Cedar",2012,344,153,172,18,1,0,0,164,84,53,0,0,135,209,0
"Missouri","Clay",2012,364,163,169,26,6,0,0,177,97,52,0,0,151,213,0
"Missouri","Clinton",2012,214,123,64,24,3,0,0,166,105,49,0,0,214,0,0
"Missouri","Greene",2012,366,138,208,20,0,0,0,150,84,55,0,0,138,226,2
"Missouri","Jackson",2012,366,146,220,0,0,0,0,92,66,53,0,24,0,338,4
"Missouri","Jasper",2012,327,221,82,22,2,0,0,154,93,41,0,0,200,0,127
"Missouri","Jefferson",2012,340,146,164,27,3,0,0,190,97,53,0,0,132,208,0
"Missouri","Lincoln",2012,214,122,69,19,4,0,0,172,105,49,0,0,214,0,0
"Missouri","Monroe",2012,365,296,60,9,0,0,0,140,74,32,0,0,248,0,117
"Missouri","Perry",2012,214,124,65,24,1,0,0,159,105,48,0,0,214,0,0
"Missouri","Saint Charles",2012,214,121,61,26,6,0,0,185,119,49,0,0,214,0,0
"Missouri","Saint Louis",2012,366,124,199,32,11,0,0,172,105,56,0,0,116,238,12
"Missouri","Sainte Genevieve",2012,251,151,84,14,2,0,0,177,93,47,0,0,185,66,0
"Missouri","St. Louis City",2012,366,75,259,27,5,0,0,174,97,61,0,2,94,223,47
"Missouri","Stoddard",2012,114,78,36,0,0,0,0,68,58,41,0,0,0,114,0
"Missouri","Taney",2012,265,182,78,5,0,0,0,122,71,44,0,0,192,73,0
"Montana","Cascade",2012,360,231,126,3,0,0,0,132,62,42,0,0,0,360,0
"Montana","Fergus",2012,217,206,11,0,0,0,0,71,34,27,0,1,122,94,0
"Montana","Flathead",2012,366,258,108,0,0,0,0,95,65,41,0,0,173,173,20
"Montana","Gallatin",2012,366,272,86,8,0,0,0,138,66,33,1,22,0,343,0
"Montana","Lake",2012,120,112,8,0,0,0,0,87,39,9,0,0,0,120,0
"Montana","Lewis and Clark",2012,366,232,127,7,0,0,0,148,70,43,0,0,162,204,0
"Montana","Lincoln",2012,364,180,184,0,0,0,0,96,75,51,0,0,0,349,15
"Montana","Missoula",2012,366,54,265,32,15,0,0,188,117,65,0,0,15,349,2
"Montana","Phillips",2012,153,150,3,0,0,0,0,58,46,31,0,0,123,30,0
"Montana","Powder River",2012,358,236,122,0,0,0,0,94,65,43,0,0,164,132,62
"Montana","Powell",2012,118,101,16,1,0,0,0,108,65,12,0,0,0,118,0
"Montana","Ravalli",2012,354,229,84,11,24,5,1,322,118,36,0,0,0,354,0
"Montana","Richland",2012,365,228,137,0,0,0,0,90,62,44,0,0,125,210,30
"Montana","Roosevelt",2012,103,99,4,0,0,0,0,54,38,18,0,0,0,103,0
"Montana","Rosebud",2012,365,241,118,6,0,0,0,145,69,44,0,9,168,136,52
"Montana","Sanders",2012,120,114,6,0,0,0,0,86,33,11,0,0,0,86,34
"Montana","Sheridan",2012,107,100,7,0,0,0,0,96,44,18,0,0,0,107,0
"Montana","Silver Bow",2012,363,225,125,8,5,0,0,183,80,39,0,0,0,327,36
"Montana","Yellowstone",2012,362,303,59,0,0,0,0,95,54,23,0,0,0,362,0
"Nebraska","Cass",2012,346,293,52,1,0,0,0,113,56,27,0,0,0,0,346
"Nebraska","Dawson",2012,61,50,11,0,0,0,0,73,56,26,0,0,0,0,61
"Nebraska","Douglas",2012,366,128,224,14,0,0,0,140,82,56,0,0,94,137,135
"Nebraska","Garden",2012,120,116,4,0,0,0,0,56,38,19,0,0,0,120,0
"Nebraska","Hall",2012,119,82,37,0,0,0,0,74,59,40,0,0,0,119,0
"Nebraska","Knox",2012,352,262,77,13,0,0,0,133,80,38,0,0,352,0,0
"Nebraska","Lancaster",2012,286,225,61,0,0,0,0,82,57,41,24,0,179,83,0
"Nebraska","Sarpy",2012,332,156,176,0,0,0,0,89,65,52,0,0,0,332,0
"Nebraska","Scotts Bluff",2012,237,141,94,1,1,0,0,161,71,48,0,0,172,65,0
"Nebraska","Thomas",2012,104,92,12,0,0,0,0,62,52,24,0,0,0,104,0
"Nebraska","Washington",2012,113,65,48,0,0,0,0,91,65,46,0,0,0,113,0
"Nevada","Carson City",2012,207,122,78,7,0,0,0,112,80,48,0,0,207,0,0
"Nevada","Churchill",2012,206,205,1,0,0,0,0,51,41,32,0,0,206,0,0
"Nevada","Clark",2012,366,68,245,47,6,0,0,180,112,66,0,1,240,120,5
"Nevada","Douglas",2012,115,100,15,0,0,0,0,77,55,14,91,0,0,24,0
"Nevada","Elko",2012,359,328,31,0,0,0,0,90,48,23,0,0,0,28,331
"Nevada","Lyon",2012,212,130,77,5,0,0,0,119,80,47,0,0,212,0,0
"Nevada","Mineral",2012,29,29,0,0,0,0,0,21,19,14,0,0,0,0,29
"Nevada","Nye",2012,366,341,24,1,0,0,0,107,39,19,0,0,0,0,366
"Nevada","Washoe",2012,366,124,222,12,0,0,8,939,89,58,0,13,227,105,21
"Nevada","White Pine",2012,354,227,114,13,0,0,0,133,80,46,0,0,342,12,0
"New Hampshire","Belknap",2012,210,179,31,0,0,0,0,97,56,37,0,0,173,37,0
"New Hampshire","Cheshire",2012,366,259,105,2,0,0,0,112,68,40,0,0,204,162,0
"New Hampshire","Coos",2012,365,267,94,4,0,0,0,108,67,45,0,0,363,2,0
"New Hampshire","Grafton",2012,366,285,81,0,0,0,0,97,57,38,0,0,229,137,0
"New Hampshire","Hillsborough",2012,366,296,64,6,0,0,0,150,64,40,1,0,307,58,0
"New Hampshire","Merrimack",2012,242,178,63,1,0,0,0,101,61,42,0,0,137,105,0
"New Hampshire","Rockingham",2012,366,255,106,5,0,0,0,143,64,43,0,0,211,155,0
"New Jersey","Atlantic",2012,356,246,101,7,2,0,0,154,64,41,0,0,228,128,0
"New Jersey","Bergen",2012,251,188,55,8,0,0,0,133,64,38,0,0,160,91,0
"New Jersey","Camden",2012,360,190,140,23,7,0,0,179,93,49,0,8,176,173,3
"New Jersey","Cumberland",2012,338,224,98,13,3,0,0,164,74,42,0,0,240,98,0
"New Jersey","Essex",2012,366,190,163,13,0,0,0,140,78,50,1,62,101,202,0
"New Jersey","Gloucester",2012,277,178,78,17,4,0,0,166,90,45,0,0,203,74,0
"New Jersey","Hudson",2012,366,174,180,12,0,0,0,126,74,51,1,26,81,255,3
"New Jersey","Hunterdon",2012,363,203,150,10,0,0,0,143,77,48,0,0,182,181,0
"New Jersey","Mercer",2012,366,206,140,20,0,0,0,143,79,48,0,0,196,170,0
"New Jersey","Middlesex",2012,360,245,95,20,0,0,0,143,80,43,0,50,211,99,0
"New Jersey","Monmouth",2012,256,205,36,13,2,0,0,161,74,37,0,0,256,0,0
"New Jersey","Morris",2012,359,272,77,9,1,0,0,156,66,37,0,26,254,79,0
"New Jersey","Ocean",2012,351,233,101,15,2,0,0,161,68,43,0,0,176,175,0
"New Jersey","Passaic",2012,302,219,77,5,1,0,0,154,69,41,0,0,221,81,0
"New Jersey","Union",2012,364,156,208,0,0,0,0,96,70,53,1,44,0,319,0
"New Jersey","Warren",2012,362,202,159,1,0,0,0,129,69,47,0,29,99,234,0
"New Mexico","Bernalillo",2012,366,67,274,23,1,1,0,291,96,62,0,1,176,166,23
"New Mexico","Catron",2012,109,107,2,0,0,0,0,67,33,17,0,0,0,109,0
"New Mexico","Chaves",2012,110,97,13,0,0,0,0,61,53,33,0,0,0,110,0
"New Mexico","Dona Ana",2012,366,136,199,23,1,1,6,1762,97,54,0,5,219,38,104
"New Mexico","Eddy",2012,349,225,114,9,1,0,0,156,77,45,0,1,307,41,0
"New Mexico","Grant",2012,366,322,44,0,0,0,0,84,51,41,0,0,366,0,0
"New Mexico","Lea",2012,363,280,82,1,0,0,0,117,58,41,0,14,173,176,0
"New Mexico","Lincoln",2012,114,106,8,0,0,0,0,85,41,21,0,0,0,114,0
"New Mexico","Los Alamos",2012,115,115,0,0,0,0,0,48,33,19,0,0,0,115,0
"New Mexico","Luna",2012,364,224,129,7,0,1,3,1049,77,46,0,3,324,0,37
"New Mexico","McKinley",2012,263,263,0,0,0,0,0,39,23,14,0,0,0,0,263
"New Mexico","Rio Arriba",2012,101,101,0,0,0,0,0,46,28,16,0,0,0,101,0
"New Mexico","San Juan",2012,366,205,149,12,0,0,0,112,87,48,0,16,336,12,2
"New Mexico","Sandoval",2012,357,297,60,0,0,0,0,100,58,43,0,0,356,0,1
"New Mexico","Santa Fe",2012,366,247,118,1,0,0,0,108,71,45,0,0,346,20,0
"New Mexico","Socorro",2012,96,90,4,2,0,0,0,145,42,25,0,0,0,96,0
"New Mexico","Taos",2012,366,355,11,0,0,0,0,59,39,22,0,0,0,355,11
"New Mexico","Valencia",2012,366,243,118,5,0,0,0,115,77,44,0,0,332,34,0
"New York","Albany",2012,366,261,98,7,0,0,0,143,64,42,1,0,195,170,0
"New York","Bronx",2012,366,152,201,13,0,0,0,133,72,53,0,21,94,251,0
"New York","Chautauqua",2012,366,280,69,15,2,0,0,197,80,40,0,0,330,36,0
"New York","Chemung",2012,352,318,30,4,0,0,0,115,49,33,0,0,352,0,0
"New York","Dutchess",2012,343,312,26,5,0,0,0,119,50,32,0,0,343,0,0
"New York","Erie",2012,366,156,196,13,1,0,0,151,76,52,0,2,121,243,0
"New York","Essex",2012,366,296,62,6,2,0,0,154,67,41,0,0,314,52,0
"New York","Franklin",2012,311,310,1,0,0,0,0,72,26,12,0,152,159,0,0
"New York","Hamilton",2012,349,310,36,3,0,0,0,150,51,34,0,0,349,0,0
"New York","Herkimer",2012,359,340,19,0,0,0,0,93,47,33,0,0,359,0,0
"New York","Jefferson",2012,362,329,23,10,0,0,0,140,49,32,0,0,362,0,0
"New York","Kings",2012,357,173,184,0,0,0,0,85,66,51,0,0,0,357,0
"New York","Madison",2012,90,90,0,0,0,0,0,47,44,33,0,0,90,0,0
"New York","Monroe",2012,366,239,115,11,1,0,0,151,65,44,0,0,183,183,0
"New York","Nassau",2012,334,180,154,0,0,0,0,87,64,46,0,0,0,334,0
"New York","New York",2012,366,139,220,7,0,0,0,122,73,54,0,0,89,277,0
"New York","Niagara",2012,347,173,163,10,1,0,0,169,74,51,1,0,121,225,0
"New York","Oneida",2012,366,244,120,2,0,0,0,108,61,42,0,0,190,176,0
"New York","Onondaga",2012,358,306,44,8,0,0,0,133,58,35,7,0,290,61,0
"New York","Orange",2012,366,255,111,0,0,0,0,97,63,42,0,0,170,196,0
"New York","Oswego",2012,347,314,29,4,0,0,0,122,50,34,0,0,347,0,0
"New York","Putnam",2012,343,319,21,3,0,0,0,119,46,29,0,0,343,0,0
"New York","Queens",2012,366,190,162,14,0,0,0,143,71,50,0,26,127,213,0
"New York","Rensselaer",2012,346,323,20,3,0,0,0,108,49,34,0,0,346,0,0
"New York","Richmond",2012,361,178,169,14,0,0,0,147,71,51,0,0,155,206,0
"New York","Rockland",2012,360,247,104,8,1,0,0,159,67,42,0,0,209,151,0
"New York","Saratoga",2012,364,340,22,2,0,0,0,108,46,31,0,0,364,0,0
"New York","Steuben",2012,366,318,48,0,0,0,0,100,53,35,4,0,291,71,0
"New York","Suffolk",2012,365,233,119,9,4,0,0,174,69,44,0,0,229,136,0
"New York","Tompkins",2012,350,305,39,6,0,0,0,115,54,37,0,0,350,0,0
"New York","Ulster",2012,354,315,38,1,0,0,0,101,51,36,0,0,354,0,0
"New York","Wayne",2012,272,234,34,4,0,0,0,126,61,33,0,0,272,0,0
"New York","Westchester",2012,366,244,111,10,1,0,0,151,70,43,0,0,228,138,0
"North Carolina","Alamance",2012,361,195,166,0,0,0,0,90,61,49,0,0,0,361,0
"North Carolina","Alexander",2012,209,161,46,2,0,0,0,126,67,44,0,0,209,0,0
"North Carolina","Avery",2012,364,307,54,3,0,0,0,143,58,42,0,0,342,22,0
"North Carolina","Buncombe",2012,366,209,155,2,0,0,0,150,61,47,0,0,68,298,0
"North Carolina","Caldwell",2012,214,182,31,1,0,0,0,129,58,42,0,0,214,0,0
"North Carolina","Carteret",2012,252,241,11,0,0,0,0,84,45,35,0,0,252,0,0
"North Carolina","Caswell",2012,353,162,187,4,0,0,0,136,67,52,0,0,80,273,0
"North Carolina","Catawba",2012,339,154,185,0,0,0,0,82,60,51,0,0,0,339,0
"North Carolina","Chatham",2012,263,218,44,0,1,0,0,151,54,39,0,0,172,91,0
"North Carolina","Cumberland",2012,363,205,154,4,0,0,0,147,65,48,0,0,106,257,0
